station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm
EZEIZA_AERO,02/ENE/2022,15Hs,38.0,12,15,0.0
EZEIZA_AERO,02/ENE/2022,18Hs,25.9,150,25,0.8
EZEIZA_AERO,02/ENE/2022,21Hs,19.7,117,19,1.4
EZEIZA_AERO,03/ENE/2022,00Hs,20.0,160,12,0.6
EZEIZA_AERO,03/ENE/2022,03Hs,18.6,157,6,0.0
EZEIZA_AERO,03/ENE/2022,06Hs,18.0,170,7,0.0
EZEIZA_AERO,03/ENE/2022,09Hs,25.8,78,6,0.0
EZEIZA_AERO,03/ENE/2022,12Hs,33.9,202,7,0.0
EZEIZA_AERO,03/ENE/2022,15Hs,38.2,92,7,0.0
EZEIZA_AERO,03/ENE/2022,18Hs,35.1,53,20,0.0
EZEIZA_AERO,03/ENE/2022,21Hs,28.2,83,16,0.0
EZEIZA_AERO,04/ENE/2022,00Hs,26.5,67,19,0.0
EZEIZA_AERO,04/ENE/2022,03Hs,24.2,231,10,0.2
EZEIZA_AERO,04/ENE/2022,06Hs,23.2,169,9,0.0
EZEIZA_AERO,04/ENE/2022,09Hs,24.5,157,6,0.2
EZEIZA_AERO,04/ENE/2022,12Hs,32.2,231,10,0.0
EZEIZA_AERO,04/ENE/2022,15Hs,37.3,209,15,0.0
EZEIZA_AERO,04/ENE/2022,18Hs,36.9,203,27,0.0
EZEIZA_AERO,04/ENE/2022,21Hs,23.0,126,30,0.0
EZEIZA_AERO,05/ENE/2022,00Hs,19.4,130,23,0.0
EZEIZA_AERO,05/ENE/2022,03Hs,17.6,144,15,0.0
EZEIZA_AERO,05/ENE/2022,06Hs,14.9,150,13,0.0
EZEIZA_AERO,05/ENE/2022,09Hs,20.4,138,15,0.0
EZEIZA_AERO,05/ENE/2022,12Hs,26.8,137,12,0.0
EZEIZA_AERO,05/ENE/2022,15Hs,29.9,90,16,0.0
EZEIZA_AERO,05/ENE/2022,18Hs,25.2,61,21,0.0
EZEIZA_AERO,05/ENE/2022,21Hs,20.7,90,20,0.0
FORMOSA_AERO,01/ENE/2022,00Hs,25.0,67,9,0.0
FORMOSA_AERO,01/ENE/2022,03Hs,23.5,34,8,0.0
FORMOSA_AERO,01/ENE/2022,06Hs,22.8,50,9,0.0
FORMOSA_AERO,01/ENE/2022,09Hs,32.0,31,15,0.0
FORMOSA_AERO,01/ENE/2022,12Hs,39.0,31,14,0.0
FORMOSA_AERO,01/ENE/2022,15Hs,42.1,39,13,0.0
FORMOSA_AERO,01/ENE/2022,18Hs,41.3,58,12,0.0
FORMOSA_AERO,01/ENE/2022,21Hs,31.3,72,10,0.0
FORMOSA_AERO,02/ENE/2022,00Hs,28.2,80,11,0.0
FORMOSA_AERO,02/ENE/2022,03Hs,27.6,47,12,0.0
FORMOSA_AERO,02/ENE/2022,06Hs,27.7,26,15,0.0
FORMOSA_AERO,02/ENE/2022,09Hs,33.4,358,19,0.0
FORMOSA_AERO,02/ENE/2022,12Hs,40.3,345,19,0.0
FORMOSA_AERO,02/ENE/2022,15Hs,41.9,344,15,0.0
FORMOSA_AERO,02/ENE/2022,18Hs,22.6,257,7,4.1
FORMOSA_AERO,02/ENE/2022,21Hs,23.8,290,12,1.1
FORMOSA_AERO,03/ENE/2022,00Hs,22.1,99,14,0.5
FORMOSA_AERO,03/ENE/2022,03Hs,21.8,54,7,0.8
FORMOSA_AERO,03/ENE/2022,06Hs,21.0,40,10,2.7
FORMOSA_AERO,03/ENE/2022,09Hs,23.6,46,11,0.0
FORMOSA_AERO,03/ENE/2022,12Hs,34.2,356,12,0.0
FORMOSA_AERO,03/ENE/2022,15Hs,29.4,16,21,0.0
FORMOSA_AERO,03/ENE/2022,18Hs,26.6,341,9,0.0
FORMOSA_AERO,03/ENE/2022,21Hs,25.2,30,8,0.0
FORMOSA_AERO,04/ENE/2022,00Hs,23.1,14,10,0.0
FORMOSA_AERO,04/ENE/2022,03Hs,21.9,9,8,0.0
FORMOSA_AERO,04/ENE/2022,06Hs,21.6,3,6,0.0
FORMOSA_AERO,04/ENE/2022,09Hs,28.2,6,8,0.0
FORMOSA_AERO,04/ENE/2022,12Hs,37.7,289,3,0.0
FORMOSA_AERO,04/ENE/2022,15Hs,40.0,186,6,0.0
FORMOSA_AERO,04/ENE/2022,18Hs,38.1,144,10,0.0
FORMOSA_AERO,04/ENE/2022,21Hs,28.1,235,13,0.0
FORMOSA_AERO,05/ENE/2022,00Hs,22.9,244,11,1.3
FORMOSA_AERO,05/ENE/2022,03Hs,22.2,112,11,2.3
FORMOSA_AERO,05/ENE/2022,06Hs,22.5,345,3,0.0
FORMOSA_AERO,05/ENE/2022,09Hs,23.4,215,8,0.0
FORMOSA_AERO,05/ENE/2022,12Hs,35.3,122,8,0.0
FORMOSA_AERO,05/ENE/2022,15Hs,24.3,307,17,1.4
FORMOSA_AERO,05/ENE/2022,18Hs,25.0,341,4,0.8
FORMOSA_AERO,05/ENE/2022,21Hs,24.0,145,8,0.0
GENERAL_PICO_AERO,01/ENE/2022,00Hs,21.1,157,6,0.0
GENERAL_PICO_AERO,01/ENE/2022,03Hs,19.9,10,3,0.4
GENERAL_PICO_AERO,01/ENE/2022,06Hs,16.9,168,24,0.1
GENERAL_PICO_AERO,01/ENE/2022,09Hs,20.5,144,18,1.3
GENERAL_PICO_AERO,01/ENE/2022,12Hs,28.5,115,13,0.0
GENERAL_PICO_AERO,01/ENE/2022,15Hs,30.9,45,9,0.0
GENERAL_PICO_AERO,01/ENE/2022,18Hs,31.8,352,4,0.0
GENERAL_PICO_AERO,01/ENE/2022,21Hs,25.1,325,6,0.0
GENERAL_PICO_AERO,02/ENE/2022,00Hs,22.1,270,3,0.0
GENERAL_PICO_AERO,02/ENE/2022,03Hs,20.6,124,6,0.0
GENERAL_PICO_AERO,02/ENE/2022,06Hs,18.2,156,11,0.0
GENERAL_PICO_AERO,02/ENE/2022,09Hs,26.2,134,20,0.0
GENERAL_PICO_AERO,02/ENE/2022,12Hs,31.9,50,14,0.0
GENERAL_PICO_AERO,02/ENE/2022,15Hs,34.5,311,10,0.0
GENERAL_PICO_AERO,02/ENE/2022,18Hs,22.3,258,39,1.9
GENERAL_PICO_AERO,02/ENE/2022,21Hs,21.8,145,10,2.1
GENERAL_PICO_AERO,03/ENE/2022,00Hs,23.3,175,28,0.0
GENERAL_PICO_AERO,03/ENE/2022,03Hs,18.2,152,11,0.0
GENERAL_PICO_AERO,03/ENE/2022,06Hs,16.5,178,9,0.0
GENERAL_PICO_AERO,03/ENE/2022,09Hs,23.5,158,10,0.0
GENERAL_PICO_AERO,03/ENE/2022,12Hs,29.2,98,9,0.0
GENERAL_PICO_AERO,03/ENE/2022,15Hs,33.4,21,11,0.0
GENERAL_PICO_AERO,03/ENE/2022,18Hs,35.1,245,6,0.0
GENERAL_PICO_AERO,03/ENE/2022,21Hs,26.4,13,13,0.0
GENERAL_PICO_AERO,04/ENE/2022,00Hs,19.6,31,13,0.0
GENERAL_PICO_AERO,04/ENE/2022,03Hs,19.0,200,13,0.0
GENERAL_PICO_AERO,04/ENE/2022,06Hs,18.4,190,15,0.0
GENERAL_PICO_AERO,04/ENE/2022,09Hs,24.9,181,27,0.0
GENERAL_PICO_AERO,04/ENE/2022,12Hs,30.2,189,29,0.0
GENERAL_PICO_AERO,04/ENE/2022,15Hs,33.3,196,26,0.0
GENERAL_PICO_AERO,04/ENE/2022,18Hs,32.3,184,29,0.0
GENERAL_PICO_AERO,04/ENE/2022,21Hs,23.8,169,16,0.0
GENERAL_PICO_AERO,05/ENE/2022,00Hs,19.5,138,16,0.0
GENERAL_PICO_AERO,05/ENE/2022,03Hs,18.4,90,25,0.0
GENERAL_PICO_AERO,05/ENE/2022,06Hs,15.2,93,18,0.0
GENERAL_PICO_AERO,05/ENE/2022,09Hs,20.0,56,20,0.0
GENERAL_PICO_AERO,05/ENE/2022,12Hs,27.5,48,17,0.0
GENERAL_PICO_AERO,05/ENE/2022,15Hs,31.6,50,13,0.0
GENERAL_PICO_AERO,05/ENE/2022,18Hs,32.7,62,14,0.0
GENERAL_PICO_AERO,05/ENE/2022,21Hs,24.2,60,15,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,00Hs,9.4,303,46,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,03Hs,8.9,313,30,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,06Hs,8.6,348,23,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,09Hs,11.2,346,39,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,12Hs,17.6,334,42,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,15Hs,20.9,292,59,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,18Hs,16.5,275,78,0.0
GOBERNADOR_GREGORES_AERO,01/ENE/2022,21Hs,11.6,287,47,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,00Hs,9.1,288,34,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,03Hs,8.5,257,34,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,06Hs,6.9,249,20,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,09Hs,9.5,242,35,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,12Hs,12.1,261,39,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,15Hs,13.9,272,44,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,18Hs,13.9,265,49,0.0
GOBERNADOR_GREGORES_AERO,02/ENE/2022,21Hs,11.0,278,33,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,00Hs,8.5,292,44,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,03Hs,8.1,301,37,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,06Hs,7.1,25,22,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,09Hs,10.8,321,39,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,12Hs,15.4,282,53,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,15Hs,17.3,252,50,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,18Hs,16.0,257,41,0.0
GOBERNADOR_GREGORES_AERO,03/ENE/2022,21Hs,13.3,267,39,0.0
GOBERNADOR_GREGORES_AERO,04/ENE/2022,00Hs,10.2,205,25,0.0
GOBERNADOR_GREGORES_AERO,04/ENE/2022,03Hs,8.0,194,15,0.0
GOBERNADOR_GREGORES_AERO,04/ENE/2022,06Hs,5.1,157,18,0.8
GOBERNADOR_GREGORES_AERO,04/ENE/2022,09Hs,5.6,130,3,0.0
GOBERNADOR_GREGORES_AERO,04/ENE/2022,12Hs,13.5,218,22,0.0
GOBERNADOR_GREGORES_AERO,04/ENE/2022,15Hs,16.9,216,28,0.0
GOBERNADOR_GREGORES_AERO,04/ENE/2022,18Hs,15.2,210,29,0.0
GOBERNADOR_GREGORES_AERO,04/ENE/2022,21Hs,13.6,259,24,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,00Hs,11.0,276,15,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,03Hs,8.8,344,7,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,06Hs,7.7,337,11,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,09Hs,12.6,294,13,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,12Hs,19.3,266,24,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,15Hs,22.3,273,31,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,18Hs,22.5,268,34,0.0
GOBERNADOR_GREGORES_AERO,05/ENE/2022,21Hs,19.0,256,28,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,00Hs,25.9,88,26,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,03Hs,22.3,68,19,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,06Hs,21.3,53,16,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,09Hs,29.4,11,20,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,12Hs,34.1,307,19,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,15Hs,33.5,192,8,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,18Hs,34.5,358,12,0.0
GUALEGUAYCHU_AERO,01/ENE/2022,21Hs,26.9,29,12,0.0
GUALEGUAYCHU_AERO,02/ENE/2022,00Hs,23.0,32,7,0.2
GUALEGUAYCHU_AERO,02/ENE/2022,03Hs,21.1,328,10,1.1
GUALEGUAYCHU_AERO,02/ENE/2022,06Hs,20.9,194,9,0.4
GUALEGUAYCHU_AERO,02/ENE/2022,09Hs,23.8,92,18,0.1
GUALEGUAYCHU_AERO,02/ENE/2022,12Hs,36.7,48,22,0.0
GUALEGUAYCHU_AERO,02/ENE/2022,15Hs,39.9,355,13,0.0
GUALEGUAYCHU_AERO,02/ENE/2022,18Hs,40.4,318,17,0.0
GUALEGUAYCHU_AERO,02/ENE/2022,21Hs,23.4,90,9,0.8
GUALEGUAYCHU_AERO,03/ENE/2022,00Hs,20.1,108,26,1.2
GUALEGUAYCHU_AERO,03/ENE/2022,03Hs,18.9,42,7,0.0
GUALEGUAYCHU_AERO,03/ENE/2022,06Hs,19.0,143,11,0.0
GUALEGUAYCHU_AERO,03/ENE/2022,09Hs,26.6,149,13,0.0
GUALEGUAYCHU_AERO,03/ENE/2022,12Hs,33.9,162,13,0.0
GUALEGUAYCHU_AERO,03/ENE/2022,15Hs,37.5,170,16,0.0
GUALEGUAYCHU_AERO,03/ENE/2022,18Hs,34.8,169,25,0.0
GUALEGUAYCHU_AERO,03/ENE/2022,21Hs,30.2,127,19,0.0
GUALEGUAYCHU_AERO,04/ENE/2022,00Hs,27.2,100,17,0.0
GUALEGUAYCHU_AERO,04/ENE/2022,03Hs,23.9,25,15,0.0
GUALEGUAYCHU_AERO,04/ENE/2022,06Hs,19.6,230,16,0.6
GUALEGUAYCHU_AERO,04/ENE/2022,09Hs,24.3,98,4,0.6
GUALEGUAYCHU_AERO,04/ENE/2022,12Hs,31.7,210,11,0.0
GUALEGUAYCHU_AERO,04/ENE/2022,15Hs,33.9,145,20,0.0
GUALEGUAYCHU_AERO,04/ENE/2022,18Hs,27.7,68,7,0.0
GUALEGUAYCHU_AERO,04/ENE/2022,21Hs,28.0,174,13,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,00Hs,22.0,139,36,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,03Hs,20.0,133,31,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,06Hs,18.6,140,22,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,09Hs,24.1,139,23,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,12Hs,29.8,168,20,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,15Hs,29.7,181,31,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,18Hs,28.2,178,35,0.0
GUALEGUAYCHU_AERO,05/ENE/2022,21Hs,21.3,147,31,0.0
IGUAZU_AERO,01/ENE/2022,00Hs,21.5,62,5,0.0
IGUAZU_AERO,01/ENE/2022,03Hs,19.6,75,4,0.0
IGUAZU_AERO,01/ENE/2022,06Hs,18.8,69,4,0.0
IGUAZU_AERO,01/ENE/2022,09Hs,28.9,23,9,0.0
IGUAZU_AERO,01/ENE/2022,12Hs,35.3,286,11,0.0
IGUAZU_AERO,01/ENE/2022,15Hs,35.6,283,17,0.0
IGUAZU_AERO,01/ENE/2022,18Hs,35.2,280,9,0.0
IGUAZU_AERO,01/ENE/2022,21Hs,27.7,76,6,0.0
IGUAZU_AERO,02/ENE/2022,00Hs,25.7,35,8,0.0
IGUAZU_AERO,02/ENE/2022,03Hs,26.3,18,16,0.0
IGUAZU_AERO,02/ENE/2022,06Hs,24.6,27,16,0.0
IGUAZU_AERO,02/ENE/2022,09Hs,31.1,4,16,0.0
IGUAZU_AERO,02/ENE/2022,12Hs,36.5,335,18,0.0
IGUAZU_AERO,02/ENE/2022,15Hs,38.6,289,17,0.0
IGUAZU_AERO,02/ENE/2022,18Hs,37.8,358,9,0.0
IGUAZU_AERO,02/ENE/2022,21Hs,29.6,68,9,0.0
IGUAZU_AERO,03/ENE/2022,00Hs,28.0,304,5,0.1
IGUAZU_AERO,03/ENE/2022,03Hs,21.3,111,6,0.9
IGUAZU_AERO,03/ENE/2022,06Hs,19.7,80,10,1.6
IGUAZU_AERO,03/ENE/2022,09Hs,28.1,307,8,0.3
IGUAZU_AERO,03/ENE/2022,12Hs,32.2,277,16,0.3
IGUAZU_AERO,03/ENE/2022,15Hs,30.1,246,11,1.2
IGUAZU_AERO,03/ENE/2022,18Hs,22.4,283,16,0.2
IGUAZU_AERO,03/ENE/2022,21Hs,24.0,108,9,0.0
IGUAZU_AERO,04/ENE/2022,00Hs,23.9,90,6,0.0
IGUAZU_AERO,04/ENE/2022,03Hs,20.4,108,2,0.2
IGUAZU_AERO,04/ENE/2022,06Hs,19.6,355,5,1.8
IGUAZU_AERO,04/ENE/2022,09Hs,21.6,360,5,1.8
IGUAZU_AERO,04/ENE/2022,12Hs,24.7,344,5,0.8
IGUAZU_AERO,04/ENE/2022,15Hs,31.5,235,10,0.7
IGUAZU_AERO,04/ENE/2022,18Hs,20.4,231,11,4.2
IGUAZU_AERO,04/ENE/2022,21Hs,20.5,93,9,0.6
IGUAZU_AERO,05/ENE/2022,00Hs,19.8,221,4,0.0
IGUAZU_AERO,05/ENE/2022,03Hs,19.4,42,4,0.0
IGUAZU_AERO,05/ENE/2022,06Hs,19.4,319,0,0.0
IGUAZU_AERO,05/ENE/2022,09Hs,26.0,349,7,0.0
IGUAZU_AERO,05/ENE/2022,12Hs,32.1,266,13,0.0
IGUAZU_AERO,05/ENE/2022,15Hs,34.0,277,11,0.0
IGUAZU_AERO,05/ENE/2022,18Hs,31.3,259,9,0.0
IGUAZU_AERO,05/ENE/2022,21Hs,23.7,112,6,0.0
ITUZAINGO,01/ENE/2022,00Hs,24.9,49,5,0.0
ITUZAINGO,01/ENE/2022,03Hs,23.6,53,10,0.0
ITUZAINGO,01/ENE/2022,06Hs,21.9,36,10,0.0
ITUZAINGO,01/ENE/2022,09Hs,31.3,22,14,0.0
ITUZAINGO,01/ENE/2022,12Hs,38.0,19,14,0.0
ITUZAINGO,01/ENE/2022,15Hs,40.1,16,14,0.0
ITUZAINGO,01/ENE/2022,18Hs,39.1,3,13,0.0
ITUZAINGO,01/ENE/2022,21Hs,30.3,36,9,0.0
ITUZAINGO,02/ENE/2022,00Hs,27.0,69,11,0.0
ITUZAINGO,02/ENE/2022,03Hs,26.8,41,13,0.0
ITUZAINGO,02/ENE/2022,06Hs,25.4,30,15,0.0
ITUZAINGO,02/ENE/2022,09Hs,33.0,9,24,0.0
ITUZAINGO,02/ENE/2022,12Hs,40.1,348,20,0.0
ITUZAINGO,02/ENE/2022,15Hs,39.9,314,10,0.0
ITUZAINGO,02/ENE/2022,18Hs,22.2,245,20,0.8
ITUZAINGO,02/ENE/2022,21Hs,24.3,353,20,0.4
ITUZAINGO,03/ENE/2022,00Hs,22.8,70,13,0.1
ITUZAINGO,03/ENE/2022,03Hs,21.9,80,5,0.0
ITUZAINGO,03/ENE/2022,06Hs,21.0,33,8,0.4
ITUZAINGO,03/ENE/2022,09Hs,26.7,16,16,0.2
ITUZAINGO,03/ENE/2022,12Hs,32.0,18,15,0.0
ITUZAINGO,03/ENE/2022,15Hs,36.9,16,9,0.0
ITUZAINGO,03/ENE/2022,18Hs,23.0,53,20,1.2
ITUZAINGO,03/ENE/2022,21Hs,23.0,62,12,0.6
ITUZAINGO,04/ENE/2022,00Hs,23.2,39,10,0.0
ITUZAINGO,04/ENE/2022,03Hs,22.3,139,5,0.6
ITUZAINGO,04/ENE/2022,06Hs,20.7,71,7,1.4
ITUZAINGO,04/ENE/2022,09Hs,27.6,30,12,0.4
ITUZAINGO,04/ENE/2022,12Hs,35.0,357,10,0.0
ITUZAINGO,04/ENE/2022,15Hs,34.9,282,8,0.0
ITUZAINGO,04/ENE/2022,18Hs,23.9,109,12,1.3
ITUZAINGO,04/ENE/2022,21Hs,22.3,94,15,0.2
ITUZAINGO,05/ENE/2022,00Hs,20.4,182,14,1.4
ITUZAINGO,05/ENE/2022,03Hs,21.4,40,8,0.4
ITUZAINGO,05/ENE/2022,06Hs,20.8,178,6,0.0
ITUZAINGO,05/ENE/2022,09Hs,24.6,181,16,0.0
ITUZAINGO,05/ENE/2022,12Hs,31.8,166,17,0.0
ITUZAINGO,05/ENE/2022,15Hs,35.4,159,14,0.0
ITUZAINGO,05/ENE/2022,18Hs,31.6,160,28,0.0
ITUZAINGO,05/ENE/2022,21Hs,27.2,124,18,0.0
JACHAL,01/ENE/2022,00Hs,29.3,187,16,0.0
JACHAL,01/ENE/2022,03Hs,26.9,217,10,0.0
JACHAL,01/ENE/2022,06Hs,25.3,177,6,0.0
JACHAL,01/ENE/2022,09Hs,25.2,186,38,0.0
JACHAL,01/ENE/2022,12Hs,28.0,157,30,0.0
JACHAL,01/ENE/2022,15Hs,29.6,147,16,0.0
JACHAL,01/ENE/2022,18Hs,31.3,154,18,0.0
JACHAL,01/ENE/2022,21Hs,29.9,152,13,0.0
JACHAL,02/ENE/2022,00Hs,27.1,195,11,0.0
JACHAL,02/ENE/2022,03Hs,25.0,192,10,0.0
JACHAL,02/ENE/2022,06Hs,23.5,226,11,0.0
JACHAL,02/ENE/2022,09Hs,25.6,204,4,0.0
JACHAL,02/ENE/2022,12Hs,30.4,100,18,0.0
JACHAL,02/ENE/2022,15Hs,33.9,79,8,0.0
JACHAL,02/ENE/2022,18Hs,36.0,113,20,0.0
JACHAL,02/ENE/2022,21Hs,34.0,212,10,0.0
JACHAL,03/ENE/2022,00Hs,30.2,187,28,0.0
JACHAL,03/ENE/2022,03Hs,27.7,195,29,0.0
JACHAL,03/ENE/2022,06Hs,22.5,190,29,0.8
JACHAL,03/ENE/2022,09Hs,22.6,178,19,0.0
JACHAL,03/ENE/2022,12Hs,26.2,158,12,0.0
JACHAL,03/ENE/2022,15Hs,30.2,121,7,0.0
JACHAL,03/ENE/2022,18Hs,33.2,150,11,0.0
JACHAL,03/ENE/2022,21Hs,32.0,143,13,0.0
JACHAL,04/ENE/2022,00Hs,27.9,214,15,0.2
JACHAL,04/ENE/2022,03Hs,25.7,221,14,0.5
JACHAL,04/ENE/2022,06Hs,24.0,276,3,0.2
JACHAL,04/ENE/2022,09Hs,25.1,161,18,0.0
JACHAL,04/ENE/2022,12Hs,27.3,169,30,0.0
JACHAL,04/ENE/2022,15Hs,30.1,157,23,0.0
JACHAL,04/ENE/2022,18Hs,31.1,171,21,0.0
JACHAL,04/ENE/2022,21Hs,28.2,172,21,2.6
JACHAL,05/ENE/2022,00Hs,24.9,88,12,2.2
JACHAL,05/ENE/2022,03Hs,23.7,152,18,0.5
JACHAL,05/ENE/2022,06Hs,18.9,109,14,2.4
JACHAL,05/ENE/2022,09Hs,17.6,359,2,2.1
JACHAL,05/ENE/2022,12Hs,21.2,58,8,0.0
JACHAL,05/ENE/2022,15Hs,25.6,122,11,0.0
JACHAL,05/ENE/2022,18Hs,27.4,134,18,0.0
JACHAL,05/ENE/2022,21Hs,25.3,133,22,0.0
JUJUY_AERO,01/ENE/2022,00Hs,20.1,273,8,0.2
JUJUY_AERO,01/ENE/2022,03Hs,20.3,269,7,0.0
JUJUY_AERO,01/ENE/2022,06Hs,20.0,270,7,0.0
JUJUY_AERO,01/ENE/2022,09Hs,27.7,83,5,0.0
JUJUY_AERO,01/ENE/2022,12Hs,33.1,77,10,0.0
JUJUY_AERO,01/ENE/2022,15Hs,36.7,78,13,0.0
JUJUY_AERO,01/ENE/2022,18Hs,37.2,64,13,0.0
JUJUY_AERO,01/ENE/2022,21Hs,27.3,20,4,0.0
JUJUY_AERO,02/ENE/2022,00Hs,23.6,241,7,0.0
JUJUY_AERO,02/ENE/2022,03Hs,21.9,273,6,0.0
JUJUY_AERO,02/ENE/2022,06Hs,20.9,276,7,0.0
JUJUY_AERO,02/ENE/2022,09Hs,28.2,80,5,0.0
JUJUY_AERO,02/ENE/2022,12Hs,33.8,80,11,0.0
JUJUY_AERO,02/ENE/2022,15Hs,36.4,64,13,0.0
JUJUY_AERO,02/ENE/2022,18Hs,36.0,58,12,0.0
JUJUY_AERO,02/ENE/2022,21Hs,25.4,274,5,0.2
JUJUY_AERO,03/ENE/2022,00Hs,19.5,253,11,4.9
JUJUY_AERO,03/ENE/2022,03Hs,19.5,241,6,0.5
JUJUY_AERO,03/ENE/2022,06Hs,19.1,266,8,0.2
JUJUY_AERO,03/ENE/2022,09Hs,24.3,82,8,0.3
JUJUY_AERO,03/ENE/2022,12Hs,27.6,64,11,0.0
JUJUY_AERO,03/ENE/2022,15Hs,32.6,80,12,0.0
JUJUY_AERO,03/ENE/2022,18Hs,32.7,70,10,0.0
JUJUY_AERO,03/ENE/2022,21Hs,24.3,279,5,0.0
JUJUY_AERO,04/ENE/2022,00Hs,22.4,263,6,0.0
JUJUY_AERO,04/ENE/2022,03Hs,20.9,265,5,0.0
JUJUY_AERO,04/ENE/2022,06Hs,19.6,265,4,0.0
JUJUY_AERO,04/ENE/2022,09Hs,26.9,97,4,0.0
JUJUY_AERO,04/ENE/2022,12Hs,32.2,93,12,0.0
JUJUY_AERO,04/ENE/2022,15Hs,35.5,88,14,0.0
JUJUY_AERO,04/ENE/2022,18Hs,18.7,197,5,27.5
JUJUY_AERO,04/ENE/2022,21Hs,18.6,264,8,1.0
JUJUY_AERO,05/ENE/2022,00Hs,18.0,265,5,0.2
JUJUY_AERO,05/ENE/2022,03Hs,17.0,308,3,0.3
JUJUY_AERO,05/ENE/2022,06Hs,15.9,262,6,1.8
JUJUY_AERO,05/ENE/2022,09Hs,21.5,241,4,0.4
JUJUY_AERO,05/ENE/2022,12Hs,29.3,144,10,0.0
JUJUY_AERO,05/ENE/2022,15Hs,31.3,129,7,0.0
JUJUY_AERO,05/ENE/2022,18Hs,24.8,188,6,0.0
JUJUY_AERO,05/ENE/2022,21Hs,17.7,256,8,1.9
JUJUY_U_N,01/ENE/2022,00Hs,20.1,273,8,0.2
JUJUY_U_N,01/ENE/2022,03Hs,20.3,269,7,0.0
JUJUY_U_N,01/ENE/2022,06Hs,20.0,270,7,0.0
JUJUY_U_N,01/ENE/2022,09Hs,27.7,83,5,0.0
JUJUY_U_N,01/ENE/2022,12Hs,33.1,77,10,0.0
JUJUY_U_N,01/ENE/2022,15Hs,36.7,78,13,0.0
JUJUY_U_N,01/ENE/2022,18Hs,37.2,64,13,0.0
JUJUY_U_N,01/ENE/2022,21Hs,27.3,20,4,0.0
JUJUY_U_N,02/ENE/2022,00Hs,23.6,241,7,0.0
JUJUY_U_N,02/ENE/2022,03Hs,21.9,273,6,0.0
JUJUY_U_N,02/ENE/2022,06Hs,20.9,276,7,0.0
JUJUY_U_N,02/ENE/2022,09Hs,28.2,80,5,0.0
JUJUY_U_N,02/ENE/2022,12Hs,33.8,80,11,0.0
JUJUY_U_N,02/ENE/2022,15Hs,36.4,64,13,0.0
JUJUY_U_N,02/ENE/2022,18Hs,36.0,58,12,0.0
JUJUY_U_N,02/ENE/2022,21Hs,25.4,274,5,0.2
JUJUY_U_N,03/ENE/2022,00Hs,19.5,253,11,4.9
JUJUY_U_N,03/ENE/2022,03Hs,19.5,241,6,0.5
JUJUY_U_N,03/ENE/2022,06Hs,19.1,266,8,0.2
JUJUY_U_N,03/ENE/2022,09Hs,24.3,82,8,0.3
JUJUY_U_N,03/ENE/2022,12Hs,27.6,64,11,0.0
JUJUY_U_N,03/ENE/2022,15Hs,32.6,80,12,0.0
