station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,07/ABR/2022,00Hs,16.2,358,4,0.0,-34.57 -58.42
AEROPARQUE,07/ABR/2022,03Hs,15.5,334,3,0.0,-34.57 -58.42
AEROPARQUE,07/ABR/2022,06Hs,15.1,318,2,0.0,-34.57 -58.42
AEROPARQUE,07/ABR/2022,09Hs,20.0,140,3,0.0,-34.57 -58.42
AEROPARQUE,07/ABR/2022,12Hs,24.6,113,10,0.0,-34.57 -58.42
AEROPARQUE,07/ABR/2022,15Hs,24.9,120,11,0.0,-34.57 -58.42
AEROPARQUE,07/ABR/2022,18Hs,20.8,128,11,0.0,-34.57 -58.42
AEROPARQUE,07/ABR/2022,21Hs,18.0,108,14,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,00Hs,16.9,99,9,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,03Hs,15.7,115,8,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,06Hs,15.2,95,7,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,09Hs,18.8,54,6,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,12Hs,24.0,95,9,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,15Hs,25.0,110,12,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,18Hs,20.0,111,9,0.0,-34.57 -58.42
AEROPARQUE,08/ABR/2022,21Hs,18.5,96,10,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,00Hs,17.2,38,6,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,03Hs,15.1,26,6,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,06Hs,14.8,26,6,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,09Hs,19.3,28,7,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,12Hs,25.6,33,10,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,15Hs,27.3,24,10,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,18Hs,21.7,106,9,0.0,-34.57 -58.42
AEROPARQUE,09/ABR/2022,21Hs,18.1,40,6,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,00Hs,17.1,35,8,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,03Hs,15.7,43,8,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,06Hs,14.7,33,7,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,09Hs,18.4,45,11,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,12Hs,24.1,70,11,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,15Hs,24.7,120,11,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,18Hs,20.1,139,13,0.0,-34.57 -58.42
AEROPARQUE,10/ABR/2022,21Hs,18.5,114,9,0.1,-34.57 -58.42
AEROPARQUE,11/ABR/2022,00Hs,17.3,49,2,0.0,-34.57 -58.42
AEROPARQUE,11/ABR/2022,03Hs,17.7,24,5,0.0,-34.57 -58.42
AEROPARQUE,11/ABR/2022,06Hs,17.5,142,1,1.3,-34.57 -58.42
AEROPARQUE,11/ABR/2022,09Hs,18.0,227,8,5.5,-34.57 -58.42
AEROPARQUE,11/ABR/2022,12Hs,20.0,184,5,0.0,-34.57 -58.42
AEROPARQUE,11/ABR/2022,15Hs,24.5,124,3,0.6,-34.57 -58.42
AEROPARQUE,11/ABR/2022,18Hs,20.3,130,4,0.2,-34.57 -58.42
AEROPARQUE,11/ABR/2022,21Hs,18.3,214,4,0.2,-34.57 -58.42
AZUL_AERO,07/ABR/2022,00Hs,15.2,298,6,0.0,-36.83 -59.88
AZUL_AERO,07/ABR/2022,03Hs,14.8,225,7,0.0,-36.83 -59.88
AZUL_AERO,07/ABR/2022,06Hs,13.4,159,7,0.0,-36.83 -59.88
AZUL_AERO,07/ABR/2022,09Hs,16.7,114,12,0.0,-36.83 -59.88
AZUL_AERO,07/ABR/2022,12Hs,23.6,83,15,0.0,-36.83 -59.88
AZUL_AERO,07/ABR/2022,15Hs,26.2,79,14,0.0,-36.83 -59.88
AZUL_AERO,07/ABR/2022,18Hs,23.4,81,15,0.0,-36.83 -59.88
AZUL_AERO,07/ABR/2022,21Hs,17.3,95,21,0.0,-36.83 -59.88
AZUL_AERO,08/ABR/2022,00Hs,14.0,76,18,0.0,-36.83 -59.88
AZUL_AERO,08/ABR/2022,03Hs,11.9,84,16,0.0,-36.83 -59.88
AZUL_AERO,08/ABR/2022,06Hs,10.5,100,10,0.0,-36.83 -59.88
AZUL_AERO,08/ABR/2022,09Hs,13.0,179,8,0.8,-36.83 -59.88
AZUL_AERO,08/ABR/2022,12Hs,18.1,110,11,0.2,-36.83 -59.88
AZUL_AERO,08/ABR/2022,15Hs,22.5,32,13,0.0,-36.83 -59.88
AZUL_AERO,08/ABR/2022,18Hs,21.3,43,9,0.0,-36.83 -59.88
AZUL_AERO,08/ABR/2022,21Hs,16.0,96,10,0.0,-36.83 -59.88
AZUL_AERO,09/ABR/2022,00Hs,14.4,77,13,0.0,-36.83 -59.88
AZUL_AERO,09/ABR/2022,03Hs,13.2,66,13,0.0,-36.83 -59.88
AZUL_AERO,09/ABR/2022,06Hs,12.2,61,11,0.0,-36.83 -59.88
AZUL_AERO,09/ABR/2022,09Hs,15.9,45,16,0.0,-36.83 -59.88
AZUL_AERO,09/ABR/2022,12Hs,23.8,20,19,0.0,-36.83 -59.88
AZUL_AERO,09/ABR/2022,15Hs,27.1,16,22,0.0,-36.83 -59.88
AZUL_AERO,09/ABR/2022,18Hs,25.0,24,16,0.0,-36.83 -59.88
