station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,15/OCT/2022,00Hs,11.3,80,15,0.0,-34.57 -58.42
AEROPARQUE,15/OCT/2022,03Hs,11.1,50,13,0.0,-34.57 -58.42
AEROPARQUE,15/OCT/2022,06Hs,8.6,65,8,0.8,-34.57 -58.42
AEROPARQUE,15/OCT/2022,09Hs,9.8,88,11,0.2,-34.57 -58.42
AEROPARQUE,15/OCT/2022,12Hs,13.1,104,9,0.0,-34.57 -58.42
AEROPARQUE,15/OCT/2022,15Hs,12.1,134,11,0.3,-34.57 -58.42
AEROPARQUE,15/OCT/2022,18Hs,10.2,130,12,0.9,-34.57 -58.42
AEROPARQUE,15/OCT/2022,21Hs,11.0,113,12,1.5,-34.57 -58.42
AEROPARQUE,16/OCT/2022,00Hs,12.0,143,12,0.7,-34.57 -58.42
AEROPARQUE,16/OCT/2022,03Hs,11.6,133,7,0.4,-34.57 -58.42
AEROPARQUE,16/OCT/2022,06Hs,11.5,114,7,0.3,-34.57 -58.42
AEROPARQUE,16/OCT/2022,09Hs,13.2,127,11,0.6,-34.57 -58.42
AEROPARQUE,16/OCT/2022,12Hs,16.1,126,18,0.5,-34.57 -58.42
AEROPARQUE,16/OCT/2022,15Hs,17.2,118,19,0.0,-34.57 -58.42
AEROPARQUE,16/OCT/2022,18Hs,15.2,116,19,0.0,-34.57 -58.42
AEROPARQUE,16/OCT/2022,21Hs,14.2,114,19,0.0,-34.57 -58.42
AEROPARQUE,17/OCT/2022,00Hs,13.7,103,17,0.0,-34.57 -58.42
AEROPARQUE,17/OCT/2022,03Hs,13.3,98,15,0.0,-34.57 -58.42
AEROPARQUE,17/OCT/2022,06Hs,13.4,98,13,0.0,-34.57 -58.42
AEROPARQUE,17/OCT/2022,09Hs,15.5,104,15,0.0,-34.57 -58.42
AEROPARQUE,17/OCT/2022,12Hs,17.4,123,20,0.0,-34.57 -58.42
