station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,29/MAR/2022,00Hs,15.9,2,7,0.0,-34.57 -58.42
AEROPARQUE,29/MAR/2022,03Hs,14.9,3,5,0.0,-34.57 -58.42
AEROPARQUE,29/MAR/2022,06Hs,14.4,357,7,0.0,-34.57 -58.42
AEROPARQUE,29/MAR/2022,09Hs,18.9,344,11,0.0,-34.57 -58.42
AEROPARQUE,29/MAR/2022,12Hs,26.7,306,12,0.0,-34.57 -58.42
AEROPARQUE,29/MAR/2022,15Hs,24.8,263,13,0.3,-34.57 -58.42
AEROPARQUE,29/MAR/2022,18Hs,18.8,251,12,0.9,-34.57 -58.42
AEROPARQUE,29/MAR/2022,21Hs,15.5,212,17,0.6,-34.57 -58.42
AEROPARQUE,30/MAR/2022,00Hs,15.2,221,15,0.0,-34.57 -58.42
AEROPARQUE,30/MAR/2022,03Hs,11.3,232,17,0.0,-34.57 -58.42
AEROPARQUE,30/MAR/2022,06Hs,9.3,219,16,0.0,-34.57 -58.42
AEROPARQUE,30/MAR/2022,09Hs,11.3,220,20,0.0,-34.57 -58.42
AEROPARQUE,30/MAR/2022,12Hs,15.1,224,18,0.0,-34.57 -58.42
AEROPARQUE,30/MAR/2022,15Hs,16.7,222,16,0.0,-34.57 -58.42
AEROPARQUE,30/MAR/2022,18Hs,15.7,216,13,0.0,-34.57 -58.42
AEROPARQUE,30/MAR/2022,21Hs,10.7,194,9,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,00Hs,9.0,212,6,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,03Hs,7.2,229,6,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,06Hs,6.0,234,6,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,09Hs,10.5,224,6,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,12Hs,16.2,181,7,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,15Hs,17.6,118,8,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,18Hs,15.2,68,6,0.0,-34.57 -58.42
AEROPARQUE,31/MAR/2022,21Hs,10.3,44,2,0.0,-34.57 -58.42
