station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,09/MAY/2022,00Hs,12.0,359,7,0.0,-34.57 -58.42
AEROPARQUE,09/MAY/2022,03Hs,11.2,346,6,0.0,-34.57 -58.42
AEROPARQUE,09/MAY/2022,06Hs,10.6,334,5,0.0,-34.57 -58.42
AEROPARQUE,09/MAY/2022,09Hs,13.0,320,3,0.0,-34.57 -58.42
AEROPARQUE,09/MAY/2022,12Hs,20.6,112,5,0.0,-34.57 -58.42
AEROPARQUE,09/MAY/2022,15Hs,19.8,91,8,0.0,-34.57 -58.42
AEROPARQUE,09/MAY/2022,18Hs,15.1,141,7,0.0,-34.57 -58.42
AEROPARQUE,09/MAY/2022,21Hs,14.6,98,7,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,00Hs,14.0,81,5,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,03Hs,13.4,116,3,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,06Hs,13.4,144,5,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,09Hs,15.9,135,7,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,12Hs,18.9,135,11,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,15Hs,18.8,124,10,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,18Hs,15.4,116,5,0.0,-34.57 -58.42
AEROPARQUE,10/MAY/2022,21Hs,14.4,119,8,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,00Hs,13.7,144,7,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,03Hs,12.8,159,6,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,06Hs,12.1,162,7,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,09Hs,14.0,156,10,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,12Hs,15.9,133,10,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,15Hs,16.0,113,10,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,18Hs,13.7,104,9,0.0,-34.57 -58.42
AEROPARQUE,11/MAY/2022,21Hs,12.6,101,10,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,00Hs,11.4,94,10,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,03Hs,10.4,73,9,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,06Hs,8.8,52,7,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,09Hs,11.2,59,9,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,12Hs,15.3,59,9,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,15Hs,17.2,75,9,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,18Hs,12.9,97,7,0.0,-34.57 -58.42
AEROPARQUE,12/MAY/2022,21Hs,10.7,36,8,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,00Hs,9.5,28,7,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,03Hs,8.5,21,7,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,06Hs,7.7,22,5,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,09Hs,9.9,8,8,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,12Hs,17.1,11,7,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,15Hs,18.5,20,7,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,18Hs,13.7,348,4,0.0,-34.57 -58.42
AEROPARQUE,13/MAY/2022,21Hs,11.6,17,5,0.0,-34.57 -58.42
AZUL_AERO,09/MAY/2022,00Hs,13.8,338,7,0.0,-36.83 -59.88
AZUL_AERO,09/MAY/2022,03Hs,13.1,236,3,0.0,-36.83 -59.88
AZUL_AERO,09/MAY/2022,06Hs,11.8,93,9,0.0,-36.83 -59.88
AZUL_AERO,09/MAY/2022,09Hs,12.7,90,9,0.0,-36.83 -59.88
AZUL_AERO,09/MAY/2022,12Hs,18.4,76,11,0.0,-36.83 -59.88
AZUL_AERO,09/MAY/2022,15Hs,20.0,78,9,0.0,-36.83 -59.88
AZUL_AERO,09/MAY/2022,18Hs,16.3,84,11,0.0,-36.83 -59.88
AZUL_AERO,09/MAY/2022,21Hs,13.0,89,11,0.0,-36.83 -59.88
AZUL_AERO,10/MAY/2022,00Hs,11.2,96,12,0.0,-36.83 -59.88
