station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,04/AGO/2022,00Hs,11.6,123,14,0.0,-34.57 -58.42
AEROPARQUE,04/AGO/2022,03Hs,10.7,147,17,0.0,-34.57 -58.42
AEROPARQUE,04/AGO/2022,06Hs,9.7,161,15,0.0,-34.57 -58.42
AEROPARQUE,04/AGO/2022,09Hs,9.6,170,13,0.0,-34.57 -58.42
AEROPARQUE,04/AGO/2022,12Hs,11.9,180,13,0.0,-34.57 -58.42
AEROPARQUE,04/AGO/2022,15Hs,14.2,190,14,0.0,-34.57 -58.42
AEROPARQUE,04/AGO/2022,18Hs,11.6,205,7,0.0,-34.57 -58.42
AEROPARQUE,04/AGO/2022,21Hs,7.8,235,5,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,00Hs,6.5,269,6,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,03Hs,5.7,261,7,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,06Hs,4.9,259,7,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,09Hs,7.7,209,5,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,12Hs,14.7,174,6,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,15Hs,14.9,126,9,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,18Hs,10.2,82,7,0.0,-34.57 -58.42
AEROPARQUE,05/AGO/2022,21Hs,8.8,77,7,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,00Hs,7.7,70,8,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,03Hs,6.2,41,6,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,06Hs,4.7,30,7,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,09Hs,7.3,49,7,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,12Hs,13.4,77,10,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,15Hs,13.9,131,14,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,18Hs,10.6,116,18,0.0,-34.57 -58.42
AEROPARQUE,06/AGO/2022,21Hs,10.6,98,17,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,00Hs,9.4,95,14,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,03Hs,8.9,93,15,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,06Hs,8.7,92,14,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,09Hs,9.5,97,16,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,12Hs,12.3,107,18,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,15Hs,11.4,125,19,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,18Hs,9.8,121,20,0.0,-34.57 -58.42
AEROPARQUE,07/AGO/2022,21Hs,9.2,114,18,0.0,-34.57 -58.42
AEROPARQUE,08/AGO/2022,00Hs,8.7,98,15,0.0,-34.57 -58.42
AEROPARQUE,08/AGO/2022,03Hs,8.7,92,15,0.0,-34.57 -58.42
AEROPARQUE,08/AGO/2022,06Hs,7.8,92,13,0.0,-34.57 -58.42
AEROPARQUE,08/AGO/2022,09Hs,9.0,93,14,0.0,-34.57 -58.42
AEROPARQUE,08/AGO/2022,12Hs,11.9,106,16,0.0,-34.57 -58.42
AEROPARQUE,08/AGO/2022,15Hs,12.9,131,17,0.0,-34.57 -58.42
AEROPARQUE,08/AGO/2022,18Hs,11.2,120,17,0.2,-34.57 -58.42
AEROPARQUE,08/AGO/2022,21Hs,10.0,117,18,0.8,-34.57 -58.42
AZUL_AERO,04/AGO/2022,00Hs,5.7,153,8,0.0,-36.83 -59.88
AZUL_AERO,04/AGO/2022,03Hs,4.5,181,9,0.0,-36.83 -59.88
AZUL_AERO,04/AGO/2022,06Hs,3.4,176,9,0.0,-36.83 -59.88
AZUL_AERO,04/AGO/2022,09Hs,4.4,196,8,0.0,-36.83 -59.88
AZUL_AERO,04/AGO/2022,12Hs,11.3,235,11,0.0,-36.83 -59.88
AZUL_AERO,04/AGO/2022,15Hs,14.3,230,16,0.0,-36.83 -59.88
AZUL_AERO,04/AGO/2022,18Hs,10.8,241,12,0.0,-36.83 -59.88
AZUL_AERO,04/AGO/2022,21Hs,6.9,217,14,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,00Hs,5.2,196,11,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,03Hs,3.8,198,11,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,06Hs,2.9,197,10,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,09Hs,4.6,203,3,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,12Hs,11.6,285,8,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,15Hs,14.4,272,11,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,18Hs,10.8,253,5,0.0,-36.83 -59.88
AZUL_AERO,05/AGO/2022,21Hs,7.8,171,1,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,00Hs,7.5,139,9,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,03Hs,6.0,104,9,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,06Hs,3.7,144,12,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,09Hs,5.1,120,16,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,12Hs,9.1,99,20,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,15Hs,11.1,91,17,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,18Hs,9.2,96,15,0.0,-36.83 -59.88
AZUL_AERO,06/AGO/2022,21Hs,7.6,113,15,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,00Hs,6.1,116,16,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,03Hs,5.2,106,13,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,06Hs,4.8,120,14,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,09Hs,5.5,107,15,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,12Hs,8.0,98,18,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,15Hs,9.1,96,12,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,18Hs,8.9,110,15,0.0,-36.83 -59.88
AZUL_AERO,07/AGO/2022,21Hs,6.0,113,12,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,00Hs,4.7,99,15,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,03Hs,2.7,108,10,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,06Hs,2.2,125,11,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,09Hs,3.7,111,12,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,12Hs,8.4,82,15,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,15Hs,9.7,102,15,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,18Hs,8.1,130,9,0.0,-36.83 -59.88
AZUL_AERO,08/AGO/2022,21Hs,6.7,140,10,0.0,-36.83 -59.88
BAHIA_BLANCA_AERO,04/AGO/2022,00Hs,4.8,358,10,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/AGO/2022,03Hs,4.6,339,11,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/AGO/2022,06Hs,4.1,316,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/AGO/2022,09Hs,4.6,318,15,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/AGO/2022,12Hs,11.0,260,23,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/AGO/2022,15Hs,13.7,250,25,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/AGO/2022,18Hs,9.8,225,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/AGO/2022,21Hs,5.4,111,10,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,00Hs,4.7,40,5,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,03Hs,4.5,9,9,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,06Hs,4.0,2,8,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,09Hs,4.3,321,7,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,12Hs,10.0,275,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,15Hs,11.8,244,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,18Hs,7.7,146,10,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/AGO/2022,21Hs,5.9,72,6,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,00Hs,6.2,144,6,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,03Hs,5.7,133,6,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,06Hs,4.7,140,8,1.3,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,09Hs,4.2,74,8,1.8,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,12Hs,5.7,110,12,0.7,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,15Hs,6.9,115,12,0.1,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,18Hs,6.1,127,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/AGO/2022,21Hs,5.8,130,14,0.6,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,00Hs,5.5,122,11,1.4,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,03Hs,5.3,135,12,0.9,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,06Hs,5.3,138,13,0.5,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,09Hs,5.5,113,9,0.1,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,12Hs,6.5,98,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,15Hs,7.8,112,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,18Hs,6.6,116,15,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/AGO/2022,21Hs,5.5,102,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,00Hs,4.8,81,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,03Hs,3.9,81,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,06Hs,3.9,74,11,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,09Hs,4.1,60,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,12Hs,7.9,59,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,15Hs,10.0,61,15,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,18Hs,8.0,123,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/AGO/2022,21Hs,5.9,97,17,0.0,-38.72 -62.17
BARILOCHE_AERO,04/AGO/2022,00Hs,0.5,297,18,0.6,-41.15 -71.17
BARILOCHE_AERO,04/AGO/2022,03Hs,-0.3,287,19,0.2,-41.15 -71.17
BARILOCHE_AERO,04/AGO/2022,06Hs,-1.4,292,20,0.0,-41.15 -71.17
BARILOCHE_AERO,04/AGO/2022,09Hs,-2.1,294,16,0.0,-41.15 -71.17
BARILOCHE_AERO,04/AGO/2022,12Hs,-0.8,299,15,0.0,-41.15 -71.17
BARILOCHE_AERO,04/AGO/2022,15Hs,0.1,292,15,0.0,-41.15 -71.17
BARILOCHE_AERO,04/AGO/2022,18Hs,-0.1,272,10,0.0,-41.15 -71.17
BARILOCHE_AERO,04/AGO/2022,21Hs,-3.1,265,8,0.0,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,00Hs,-3.8,273,8,0.0,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,03Hs,-3.5,282,8,0.0,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,06Hs,-3.7,237,4,0.0,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,09Hs,-3.8,142,6,0.0,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,12Hs,-1.1,125,9,0.0,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,15Hs,0.4,122,11,0.1,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,18Hs,-0.8,125,13,0.2,-41.15 -71.17
BARILOCHE_AERO,05/AGO/2022,21Hs,-2.5,126,13,0.6,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,00Hs,-2.4,123,14,1.0,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,03Hs,-2.6,125,14,0.6,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,06Hs,-2.8,124,15,0.5,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,09Hs,-3.0,124,15,0.6,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,12Hs,-1.4,127,16,0.7,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,15Hs,-0.4,121,16,0.8,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,18Hs,-1.0,122,15,0.4,-41.15 -71.17
BARILOCHE_AERO,06/AGO/2022,21Hs,-2.1,128,14,0.8,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,00Hs,-2.2,128,13,0.7,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,03Hs,-2.4,136,13,0.6,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,06Hs,-2.3,133,12,0.5,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,09Hs,-2.4,134,12,0.5,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,12Hs,-0.9,129,13,0.6,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,15Hs,-0.4,134,12,0.8,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,18Hs,-0.8,130,10,0.6,-41.15 -71.17
BARILOCHE_AERO,07/AGO/2022,21Hs,-2.1,134,6,0.4,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,00Hs,-3.0,133,5,0.2,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,03Hs,-3.9,140,4,0.2,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,06Hs,-4.2,127,5,0.0,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,09Hs,-3.2,116,4,0.0,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,12Hs,-1.3,109,5,0.0,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,15Hs,-0.3,110,5,0.0,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,18Hs,-0.3,151,4,0.0,-41.15 -71.17
BARILOCHE_AERO,08/AGO/2022,21Hs,-3.4,156,5,0.0,-41.15 -71.17
BENITO_JUAREZ_AERO,04/AGO/2022,00Hs,3.6,93,5,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,04/AGO/2022,03Hs,2.9,193,6,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,04/AGO/2022,06Hs,1.9,216,3,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,04/AGO/2022,09Hs,3.4,239,7,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,04/AGO/2022,12Hs,10.8,237,9,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,04/AGO/2022,15Hs,14.1,253,13,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,04/AGO/2022,18Hs,9.4,225,13,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,04/AGO/2022,21Hs,5.0,189,11,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,00Hs,3.0,184,8,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,03Hs,2.5,224,10,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,06Hs,1.7,247,7,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,09Hs,3.7,294,4,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,12Hs,10.0,285,9,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,15Hs,12.8,253,16,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,18Hs,9.2,192,7,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,05/AGO/2022,21Hs,5.3,158,12,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,00Hs,3.7,150,11,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,03Hs,3.4,154,10,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,06Hs,3.3,155,15,0.2,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,09Hs,4.0,140,15,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,12Hs,6.0,131,17,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,15Hs,8.2,109,15,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,18Hs,7.1,132,14,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,06/AGO/2022,21Hs,4.1,134,12,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,00Hs,4.0,107,10,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,03Hs,3.5,129,10,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,06Hs,3.1,121,10,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,09Hs,4.1,114,12,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,12Hs,8.0,115,14,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,15Hs,9.1,124,15,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,18Hs,7.3,118,11,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,07/AGO/2022,21Hs,4.8,118,15,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,00Hs,2.8,101,13,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,03Hs,1.8,89,10,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,06Hs,1.6,102,10,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,09Hs,3.1,109,8,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,12Hs,8.4,79,18,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,15Hs,10.0,79,17,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,18Hs,6.8,117,16,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,08/AGO/2022,21Hs,5.7,109,18,0.0,-37.7 -59.78
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,00Hs,14.6,65,7,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,03Hs,14.2,54,8,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,06Hs,15.9,9,10,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,09Hs,17.8,15,11,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,12Hs,17.9,311,15,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,15Hs,19.7,314,13,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,18Hs,14.8,305,8,3.7,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,04/AGO/2022,21Hs,14.1,244,11,2.6,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,00Hs,11.2,185,10,2.2,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,03Hs,9.4,187,9,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,06Hs,8.6,177,9,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,09Hs,9.2,159,12,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,12Hs,14.9,151,8,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,15Hs,17.2,162,9,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,18Hs,11.3,158,7,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,05/AGO/2022,21Hs,8.4,155,8,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,00Hs,7.6,140,7,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,03Hs,7.8,109,7,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,06Hs,8.5,93,6,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,09Hs,11.6,29,6,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,12Hs,11.0,66,6,24.9,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,15Hs,12.1,59,8,12.6,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,18Hs,12.6,39,8,12.4,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,06/AGO/2022,21Hs,13.5,298,7,17.6,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,00Hs,13.2,18,5,7.1,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,03Hs,13.3,347,5,0.1,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,06Hs,13.3,298,3,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,09Hs,14.1,153,3,0.1,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,12Hs,17.3,18,5,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,15Hs,17.3,319,5,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,18Hs,15.3,222,2,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,07/AGO/2022,21Hs,14.1,153,6,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,00Hs,13.6,153,5,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,03Hs,13.5,119,4,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,06Hs,13.5,104,2,0.0,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,09Hs,13.5,156,2,1.8,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,12Hs,14.2,19,3,0.6,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,15Hs,14.1,328,3,2.3,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,18Hs,13.8,322,3,0.8,-26.28 -53.67
BERNARDO_DE_IRIGOYEN_AERO,08/AGO/2022,21Hs,13.9,228,2,1.0,-26.28 -53.67
BOLIVAR_AERO,04/AGO/2022,00Hs,6.6,125,7,0.0,-36.18 -61.07
BOLIVAR_AERO,04/AGO/2022,03Hs,5.3,178,9,0.0,-36.18 -61.07
BOLIVAR_AERO,04/AGO/2022,06Hs,4.3,206,10,0.0,-36.18 -61.07
