station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,14/JUN/2022,00Hs,7.5,22,8,0.0,-34.57 -58.42
AEROPARQUE,14/JUN/2022,03Hs,6.3,17,9,0.0,-34.57 -58.42
AEROPARQUE,14/JUN/2022,06Hs,5.6,17,7,0.0,-34.57 -58.42
AEROPARQUE,14/JUN/2022,09Hs,6.9,9,8,0.0,-34.57 -58.42
AEROPARQUE,14/JUN/2022,12Hs,15.0,3,11,0.0,-34.57 -58.42
AEROPARQUE,14/JUN/2022,15Hs,16.8,15,11,0.0,-34.57 -58.42
AEROPARQUE,14/JUN/2022,18Hs,11.1,11,6,0.0,-34.57 -58.42
AEROPARQUE,14/JUN/2022,21Hs,9.4,12,6,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,00Hs,8.4,1,7,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,03Hs,8.0,355,7,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,06Hs,7.7,349,6,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,09Hs,8.5,345,5,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,12Hs,14.9,343,6,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,15Hs,17.0,356,5,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,18Hs,11.7,22,5,0.0,-34.57 -58.42
AEROPARQUE,15/JUN/2022,21Hs,10.2,354,5,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,00Hs,9.5,341,5,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,03Hs,8.9,320,5,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,06Hs,8.4,295,4,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,09Hs,9.8,197,2,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,12Hs,12.7,68,2,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,15Hs,15.0,125,2,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,18Hs,10.3,106,4,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,21Hs,9.2,209,1,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,00Hs,8.1,271,4,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,03Hs,7.4,257,6,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,06Hs,6.3,269,6,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,09Hs,7.4,258,10,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,12Hs,14.5,241,18,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,15Hs,15.5,246,20,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,18Hs,11.5,241,18,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,21Hs,8.9,241,15,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,00Hs,6.8,240,15,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,03Hs,4.5,254,10,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,06Hs,1.5,278,7,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,09Hs,2.6,282,6,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,12Hs,10.4,292,10,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,15Hs,13.6,287,13,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,18Hs,8.7,319,8,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,21Hs,5.8,330,9,0.0,-34.57 -58.42
AZUL_AERO,14/JUN/2022,00Hs,8.3,23,16,0.0,-36.83 -59.88
AZUL_AERO,14/JUN/2022,03Hs,6.7,18,14,0.0,-36.83 -59.88
AZUL_AERO,14/JUN/2022,06Hs,4.9,26,11,0.0,-36.83 -59.88
AZUL_AERO,14/JUN/2022,09Hs,5.7,21,11,0.0,-36.83 -59.88
