station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,18/ENE/2022,00Hs,21.0,100,21,0.4,-34.57 -58.42
AEROPARQUE,18/ENE/2022,03Hs,21.2,95,20,0.0,-34.57 -58.42
AEROPARQUE,18/ENE/2022,06Hs,20.2,94,19,0.6,-34.57 -58.42
AEROPARQUE,18/ENE/2022,09Hs,21.1,81,19,0.4,-34.57 -58.42
AEROPARQUE,18/ENE/2022,12Hs,20.7,81,18,1.5,-34.57 -58.42
AEROPARQUE,18/ENE/2022,15Hs,21.1,73,12,3.2,-34.57 -58.42
AEROPARQUE,18/ENE/2022,18Hs,22.1,102,9,2.2,-34.57 -58.42
AEROPARQUE,18/ENE/2022,21Hs,20.4,88,13,0.4,-34.57 -58.42
AEROPARQUE,19/ENE/2022,00Hs,20.1,92,17,0.4,-34.57 -58.42
AEROPARQUE,19/ENE/2022,03Hs,20.3,82,17,0.1,-34.57 -58.42
AEROPARQUE,19/ENE/2022,06Hs,20.3,80,14,0.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,09Hs,21.7,81,12,0.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,12Hs,25.5,78,12,0.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,15Hs,27.1,119,13,0.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,18Hs,25.9,128,8,0.2,-34.57 -58.42
AEROPARQUE,19/ENE/2022,21Hs,23.0,134,9,0.2,-34.57 -58.42
AEROPARQUE,20/ENE/2022,00Hs,22.2,65,5,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,03Hs,21.3,75,6,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,06Hs,21.3,82,5,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,09Hs,24.2,85,10,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,12Hs,29.0,112,14,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,15Hs,27.7,130,17,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,18Hs,27.4,124,15,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,21Hs,27.6,60,13,0.0,-34.57 -58.42
AEROPARQUE,21/ENE/2022,00Hs,24.0,41,11,0.6,-34.57 -58.42
AEROPARQUE,21/ENE/2022,03Hs,21.8,234,3,0.0,-34.57 -58.42
AEROPARQUE,21/ENE/2022,06Hs,20.8,66,3,1.8,-34.57 -58.42
AEROPARQUE,21/ENE/2022,09Hs,25.3,81,6,0.2,-34.57 -58.42
AEROPARQUE,21/ENE/2022,12Hs,30.3,213,11,0.0,-34.57 -58.42
AEROPARQUE,21/ENE/2022,15Hs,29.6,130,11,0.0,-34.57 -58.42
AEROPARQUE,21/ENE/2022,18Hs,25.5,141,7,1.9,-34.57 -58.42
AEROPARQUE,21/ENE/2022,21Hs,23.4,102,13,0.2,-34.57 -58.42
AEROPARQUE,22/ENE/2022,00Hs,22.3,85,8,0.9,-34.57 -58.42
AEROPARQUE,22/ENE/2022,03Hs,22.8,172,9,0.0,-34.57 -58.42
AEROPARQUE,22/ENE/2022,06Hs,21.6,142,14,6.1,-34.57 -58.42
AEROPARQUE,22/ENE/2022,09Hs,22.3,145,12,0.2,-34.57 -58.42
AEROPARQUE,22/ENE/2022,12Hs,25.7,120,17,0.1,-34.57 -58.42
AEROPARQUE,22/ENE/2022,15Hs,23.9,138,19,1.8,-34.57 -58.42
AEROPARQUE,22/ENE/2022,18Hs,23.0,141,19,5.0,-34.57 -58.42
AEROPARQUE,22/ENE/2022,21Hs,22.3,80,22,1.4,-34.57 -58.42
AZUL_AERO,18/ENE/2022,00Hs,11.8,115,31,0.2,-36.83 -59.88
AZUL_AERO,18/ENE/2022,03Hs,10.7,117,21,1.2,-36.83 -59.88
AZUL_AERO,18/ENE/2022,06Hs,10.8,137,24,0.9,-36.83 -59.88
AZUL_AERO,18/ENE/2022,09Hs,12.3,125,26,0.1,-36.83 -59.88
AZUL_AERO,18/ENE/2022,12Hs,13.1,115,26,1.9,-36.83 -59.88
AZUL_AERO,18/ENE/2022,15Hs,15.6,116,28,0.3,-36.83 -59.88
AZUL_AERO,18/ENE/2022,18Hs,19.7,101,28,0.1,-36.83 -59.88
AZUL_AERO,18/ENE/2022,21Hs,16.0,93,23,2.1,-36.83 -59.88
AZUL_AERO,19/ENE/2022,00Hs,15.3,95,25,1.3,-36.83 -59.88
AZUL_AERO,19/ENE/2022,03Hs,15.6,90,20,0.0,-36.83 -59.88
AZUL_AERO,19/ENE/2022,06Hs,16.0,87,20,0.0,-36.83 -59.88
AZUL_AERO,19/ENE/2022,09Hs,19.9,72,27,0.0,-36.83 -59.88
AZUL_AERO,19/ENE/2022,12Hs,21.7,64,24,0.0,-36.83 -59.88
AZUL_AERO,19/ENE/2022,15Hs,27.8,46,26,0.4,-36.83 -59.88
AZUL_AERO,19/ENE/2022,18Hs,24.0,63,18,3.9,-36.83 -59.88
AZUL_AERO,19/ENE/2022,21Hs,20.1,66,15,5.8,-36.83 -59.88
AZUL_AERO,20/ENE/2022,00Hs,19.2,65,21,2.1,-36.83 -59.88
AZUL_AERO,20/ENE/2022,03Hs,18.9,79,16,0.9,-36.83 -59.88
AZUL_AERO,20/ENE/2022,06Hs,19.0,67,12,1.3,-36.83 -59.88
AZUL_AERO,20/ENE/2022,09Hs,19.6,78,15,1.4,-36.83 -59.88
AZUL_AERO,20/ENE/2022,12Hs,21.4,62,13,0.1,-36.83 -59.88
AZUL_AERO,20/ENE/2022,15Hs,30.6,21,13,0.0,-36.83 -59.88
AZUL_AERO,20/ENE/2022,18Hs,26.1,51,23,0.9,-36.83 -59.88
AZUL_AERO,20/ENE/2022,21Hs,20.8,187,18,24.0,-36.83 -59.88
AZUL_AERO,21/ENE/2022,00Hs,19.1,72,19,2.8,-36.83 -59.88
AZUL_AERO,21/ENE/2022,03Hs,20.1,46,10,2.3,-36.83 -59.88
AZUL_AERO,21/ENE/2022,06Hs,19.7,39,6,4.4,-36.83 -59.88
AZUL_AERO,21/ENE/2022,09Hs,20.9,80,4,0.8,-36.83 -59.88
AZUL_AERO,21/ENE/2022,12Hs,21.9,212,7,0.4,-36.83 -59.88
AZUL_AERO,21/ENE/2022,15Hs,26.5,204,4,0.9,-36.83 -59.88
AZUL_AERO,21/ENE/2022,18Hs,27.7,126,5,0.3,-36.83 -59.88
AZUL_AERO,21/ENE/2022,21Hs,23.2,105,7,0.1,-36.83 -59.88
AZUL_AERO,22/ENE/2022,00Hs,21.3,105,11,0.0,-36.83 -59.88
AZUL_AERO,22/ENE/2022,03Hs,19.6,82,9,3.7,-36.83 -59.88
AZUL_AERO,22/ENE/2022,06Hs,20.0,21,5,1.9,-36.83 -59.88
AZUL_AERO,22/ENE/2022,09Hs,22.4,359,8,1.5,-36.83 -59.88
AZUL_AERO,22/ENE/2022,12Hs,24.6,342,10,0.2,-36.83 -59.88
AZUL_AERO,22/ENE/2022,15Hs,23.4,343,18,1.4,-36.83 -59.88
AZUL_AERO,22/ENE/2022,18Hs,22.5,2,16,0.4,-36.83 -59.88
AZUL_AERO,22/ENE/2022,21Hs,19.8,49,9,0.0,-36.83 -59.88
BAHIA_BLANCA_AERO,18/ENE/2022,00Hs,14.0,84,20,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,18/ENE/2022,03Hs,12.7,81,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,18/ENE/2022,06Hs,13.2,82,11,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,18/ENE/2022,09Hs,15.8,83,25,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,18/ENE/2022,12Hs,18.3,88,26,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,18/ENE/2022,15Hs,21.1,103,27,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,18/ENE/2022,18Hs,18.7,85,28,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,18/ENE/2022,21Hs,14.1,84,23,0.6,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,00Hs,13.9,80,20,1.1,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,03Hs,14.4,89,20,4.8,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,06Hs,15.3,80,22,4.6,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,09Hs,16.2,72,26,1.4,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,12Hs,17.3,61,19,0.5,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,15Hs,20.7,116,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,18Hs,19.6,121,23,0.5,-38.72 -62.17
BAHIA_BLANCA_AERO,19/ENE/2022,21Hs,19.1,96,19,0.8,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,00Hs,18.9,72,17,1.1,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,03Hs,19.1,45,18,1.3,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,06Hs,19.6,33,16,0.9,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,09Hs,23.1,17,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,12Hs,26.7,30,15,0.2,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,15Hs,27.2,36,21,1.1,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,18Hs,28.3,58,22,0.2,-38.72 -62.17
BAHIA_BLANCA_AERO,20/ENE/2022,21Hs,24.5,73,15,1.4,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,00Hs,22.2,27,13,5.6,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,03Hs,21.0,345,16,1.3,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,06Hs,20.4,319,15,1.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,09Hs,23.3,254,20,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,12Hs,26.9,222,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,15Hs,29.8,226,19,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,18Hs,30.1,243,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/ENE/2022,21Hs,23.9,163,8,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,00Hs,22.8,68,5,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,03Hs,20.5,36,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,06Hs,20.0,30,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,09Hs,25.8,30,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,12Hs,31.4,43,15,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,15Hs,33.1,49,23,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,18Hs,30.2,43,37,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/ENE/2022,21Hs,23.3,56,20,0.0,-38.72 -62.17
BARILOCHE_AERO,18/ENE/2022,00Hs,1.7,182,5,0.8,-41.15 -71.17
BARILOCHE_AERO,18/ENE/2022,03Hs,0.2,153,8,0.0,-41.15 -71.17
BARILOCHE_AERO,18/ENE/2022,06Hs,0.9,133,8,0.0,-41.15 -71.17
BARILOCHE_AERO,18/ENE/2022,09Hs,2.5,138,8,0.4,-41.15 -71.17
BARILOCHE_AERO,18/ENE/2022,12Hs,6.8,114,17,0.6,-41.15 -71.17
BARILOCHE_AERO,18/ENE/2022,15Hs,7.6,114,20,0.9,-41.15 -71.17
BARILOCHE_AERO,18/ENE/2022,18Hs,7.9,138,12,0.8,-41.15 -71.17
BARILOCHE_AERO,18/ENE/2022,21Hs,5.5,124,16,1.2,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,00Hs,5.5,133,11,0.8,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,03Hs,5.8,134,10,1.0,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,06Hs,5.8,151,9,1.2,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,09Hs,7.7,125,11,0.9,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,12Hs,9.2,122,13,0.4,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,15Hs,9.5,114,10,0.6,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,18Hs,11.4,91,8,1.1,-41.15 -71.17
BARILOCHE_AERO,19/ENE/2022,21Hs,8.4,336,5,5.2,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,00Hs,6.2,169,3,0.0,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,03Hs,5.9,182,4,0.0,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,06Hs,6.0,118,4,0.0,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,09Hs,9.4,133,4,0.2,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,12Hs,12.8,42,3,0.4,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,15Hs,13.2,296,16,2.4,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,18Hs,13.6,290,18,0.4,-41.15 -71.17
BARILOCHE_AERO,20/ENE/2022,21Hs,7.1,300,18,0.3,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,00Hs,4.7,296,16,0.0,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,03Hs,4.1,294,16,0.0,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,06Hs,4.1,291,15,0.0,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,09Hs,6.2,296,13,0.0,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,12Hs,12.8,287,14,0.0,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,15Hs,17.9,293,16,0.0,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,18Hs,18.0,308,17,0.0,-41.15 -71.17
BARILOCHE_AERO,21/ENE/2022,21Hs,12.3,305,13,0.0,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,00Hs,7.8,291,9,0.0,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,03Hs,6.6,323,8,0.0,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,06Hs,5.7,319,8,0.0,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,09Hs,10.0,315,15,0.0,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,12Hs,14.2,301,24,0.0,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,15Hs,7.4,281,14,0.8,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,18Hs,8.0,292,17,0.8,-41.15 -71.17
BARILOCHE_AERO,22/ENE/2022,21Hs,8.0,293,18,0.0,-41.15 -71.17
BENITO_JUAREZ_AERO,18/ENE/2022,00Hs,12.3,106,23,0.6,-37.7 -59.78
BENITO_JUAREZ_AERO,18/ENE/2022,03Hs,11.5,126,21,0.3,-37.7 -59.78
BENITO_JUAREZ_AERO,18/ENE/2022,06Hs,11.0,140,20,0.6,-37.7 -59.78
BENITO_JUAREZ_AERO,18/ENE/2022,09Hs,12.3,119,24,0.3,-37.7 -59.78
BENITO_JUAREZ_AERO,18/ENE/2022,12Hs,15.9,99,28,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,18/ENE/2022,15Hs,17.3,107,28,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,18/ENE/2022,18Hs,16.7,86,25,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,18/ENE/2022,21Hs,14.4,101,25,3.7,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,00Hs,13.8,112,19,2.8,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,03Hs,14.2,102,21,3.1,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,06Hs,14.8,83,23,0.3,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,09Hs,16.0,73,21,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,12Hs,22.6,58,21,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,15Hs,25.5,36,22,0.7,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,18Hs,23.5,48,22,3.4,-37.7 -59.78
BENITO_JUAREZ_AERO,19/ENE/2022,21Hs,19.1,62,13,4.9,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,00Hs,18.4,62,23,0.6,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,03Hs,17.8,56,18,1.5,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,06Hs,17.9,54,15,4.9,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,09Hs,18.3,50,16,1.5,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,12Hs,19.5,57,14,0.3,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,15Hs,22.1,39,17,0.0,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,18Hs,26.5,67,12,0.4,-37.7 -59.78
BENITO_JUAREZ_AERO,20/ENE/2022,21Hs,18.3,10,20,11.1,-37.7 -59.78
BENITO_JUAREZ_AERO,21/ENE/2022,00Hs,18.7,22,16,2.2,-37.7 -59.78
BENITO_JUAREZ_AERO,21/ENE/2022,03Hs,19.0,6,15,0.9,-37.7 -59.78
BENITO_JUAREZ_AERO,21/ENE/2022,06Hs,19.5,330,8,0.1,-37.7 -59.78
BENITO_JUAREZ_AERO,21/ENE/2022,09Hs,19.9,326,10,0.0,-37.7 -59.78
