station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,21/MAY/2022,00Hs,9.0,330,8,0.0,-34.57 -58.42
AEROPARQUE,21/MAY/2022,03Hs,8.6,321,8,0.0,-34.57 -58.42
AEROPARQUE,21/MAY/2022,06Hs,9.0,308,7,0.0,-34.57 -58.42
AEROPARQUE,21/MAY/2022,09Hs,10.2,299,6,0.0,-34.57 -58.42
AEROPARQUE,21/MAY/2022,12Hs,18.8,241,5,0.0,-34.57 -58.42
AEROPARQUE,21/MAY/2022,15Hs,20.4,172,4,0.0,-34.57 -58.42
AEROPARQUE,21/MAY/2022,18Hs,12.4,74,4,0.0,-34.57 -58.42
AEROPARQUE,21/MAY/2022,21Hs,10.3,0,5,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,00Hs,8.8,333,5,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,03Hs,7.8,332,5,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,06Hs,7.4,348,5,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,09Hs,9.9,13,6,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,12Hs,18.0,19,9,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,15Hs,19.5,6,11,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,18Hs,13.7,12,7,0.0,-34.57 -58.42
AEROPARQUE,22/MAY/2022,21Hs,11.1,22,8,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,00Hs,10.0,16,9,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,03Hs,9.1,4,6,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,06Hs,8.5,0,7,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,09Hs,10.4,355,7,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,12Hs,17.6,0,8,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,15Hs,19.3,12,9,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,18Hs,14.3,13,7,0.0,-34.57 -58.42
AEROPARQUE,23/MAY/2022,21Hs,13.1,18,6,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,00Hs,12.7,13,8,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,03Hs,11.9,6,6,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,06Hs,11.0,6,7,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,09Hs,13.1,340,7,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,12Hs,18.9,310,6,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,15Hs,21.2,194,5,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,18Hs,14.8,127,7,0.0,-34.57 -58.42
AEROPARQUE,24/MAY/2022,21Hs,14.2,148,6,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,00Hs,14.4,159,7,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,03Hs,12.6,168,11,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,06Hs,12.1,157,12,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,09Hs,12.3,150,11,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,12Hs,12.9,153,12,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,15Hs,13.8,164,10,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,18Hs,13.4,188,12,0.0,-34.57 -58.42
AEROPARQUE,25/MAY/2022,21Hs,12.3,175,12,0.0,-34.57 -58.42
AZUL_AERO,21/MAY/2022,00Hs,9.5,263,11,0.0,-36.83 -59.88
AZUL_AERO,21/MAY/2022,03Hs,8.7,260,12,0.0,-36.83 -59.88
AZUL_AERO,21/MAY/2022,06Hs,6.0,232,13,0.0,-36.83 -59.88
AZUL_AERO,21/MAY/2022,09Hs,7.5,225,12,0.0,-36.83 -59.88
AZUL_AERO,21/MAY/2022,12Hs,15.9,216,12,0.0,-36.83 -59.88
AZUL_AERO,21/MAY/2022,15Hs,18.0,246,10,0.0,-36.83 -59.88
AZUL_AERO,21/MAY/2022,18Hs,11.9,235,8,0.0,-36.83 -59.88
AZUL_AERO,21/MAY/2022,21Hs,9.3,237,4,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,00Hs,8.1,22,3,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,03Hs,7.0,13,4,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,06Hs,6.8,41,11,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,09Hs,7.0,28,11,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,12Hs,14.7,4,19,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,15Hs,17.0,360,25,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,18Hs,13.0,18,12,0.0,-36.83 -59.88
AZUL_AERO,22/MAY/2022,21Hs,10.7,14,14,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,00Hs,9.1,360,12,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,03Hs,8.3,2,11,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,06Hs,7.7,256,6,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,09Hs,9.8,302,5,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,12Hs,13.9,1,10,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,15Hs,14.9,13,5,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,18Hs,12.5,70,9,0.0,-36.83 -59.88
AZUL_AERO,23/MAY/2022,21Hs,11.3,108,8,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,00Hs,11.1,128,11,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,03Hs,10.0,119,17,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,06Hs,9.7,100,11,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,09Hs,8.9,173,19,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,12Hs,11.6,137,13,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,15Hs,15.1,235,9,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,18Hs,11.0,215,10,0.0,-36.83 -59.88
AZUL_AERO,24/MAY/2022,21Hs,8.0,200,12,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,00Hs,6.1,207,10,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,03Hs,5.3,242,8,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,06Hs,4.6,238,12,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,09Hs,6.1,208,12,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,12Hs,11.4,193,19,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,15Hs,12.3,198,22,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,18Hs,6.9,186,13,0.0,-36.83 -59.88
AZUL_AERO,25/MAY/2022,21Hs,3.6,172,12,0.0,-36.83 -59.88
BAHIA_BLANCA_AERO,21/MAY/2022,00Hs,9.0,303,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/MAY/2022,03Hs,8.2,295,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/MAY/2022,06Hs,7.8,286,17,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/MAY/2022,09Hs,7.1,298,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/MAY/2022,12Hs,13.1,270,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/MAY/2022,15Hs,16.3,278,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/MAY/2022,18Hs,12.6,299,11,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/MAY/2022,21Hs,10.5,331,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,00Hs,9.5,350,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,03Hs,9.4,7,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,06Hs,9.8,6,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,09Hs,11.4,358,21,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,12Hs,17.0,347,33,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,15Hs,17.0,341,32,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,18Hs,16.2,347,27,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,22/MAY/2022,21Hs,15.5,329,26,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,23/MAY/2022,00Hs,13.8,254,19,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,23/MAY/2022,03Hs,11.3,299,9,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,23/MAY/2022,06Hs,11.2,324,12,0.0,-38.72 -62.17
