station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,01/ABR/2022,00Hs,7.9,322,5,0.0,-34.57 -58.42
AEROPARQUE,01/ABR/2022,03Hs,6.6,330,6,0.0,-34.57 -58.42
AEROPARQUE,01/ABR/2022,06Hs,5.8,338,6,0.0,-34.57 -58.42
AEROPARQUE,01/ABR/2022,09Hs,11.3,354,5,0.0,-34.57 -58.42
AEROPARQUE,01/ABR/2022,12Hs,17.9,46,8,0.0,-34.57 -58.42
AEROPARQUE,01/ABR/2022,15Hs,19.1,80,10,0.0,-34.57 -58.42
AEROPARQUE,01/ABR/2022,18Hs,16.1,88,7,0.0,-34.57 -58.42
AEROPARQUE,01/ABR/2022,21Hs,12.9,78,11,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,00Hs,10.3,39,8,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,03Hs,8.6,24,6,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,06Hs,8.1,27,6,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,09Hs,12.8,22,10,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,12Hs,19.8,25,13,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,15Hs,22.1,22,13,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,18Hs,19.8,22,9,0.0,-34.57 -58.42
AEROPARQUE,02/ABR/2022,21Hs,14.2,35,9,0.0,-34.57 -58.42
AEROPARQUE,03/ABR/2022,00Hs,12.3,38,7,0.0,-34.57 -58.42
AEROPARQUE,03/ABR/2022,03Hs,11.7,38,7,0.0,-34.57 -58.42
AEROPARQUE,03/ABR/2022,06Hs,14.0,32,9,0.0,-34.57 -58.42
AEROPARQUE,03/ABR/2022,09Hs,16.7,13,11,0.0,-34.57 -58.42
AEROPARQUE,03/ABR/2022,12Hs,21.4,355,14,0.0,-34.57 -58.42
AEROPARQUE,03/ABR/2022,15Hs,21.0,4,10,0.2,-34.57 -58.42
