station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,27/OCT/2022,00Hs,16.5,263,14,0.0,-34.57 -58.42
AEROPARQUE,27/OCT/2022,03Hs,14.7,260,14,0.0,-34.57 -58.42
AEROPARQUE,27/OCT/2022,06Hs,12.5,264,12,0.0,-34.57 -58.42
AEROPARQUE,27/OCT/2022,09Hs,17.4,232,14,0.0,-34.57 -58.42
AEROPARQUE,27/OCT/2022,12Hs,23.4,227,14,0.0,-34.57 -58.42
AEROPARQUE,27/OCT/2022,15Hs,26.1,225,13,0.0,-34.57 -58.42
AEROPARQUE,27/OCT/2022,18Hs,24.7,207,4,0.0,-34.57 -58.42
AEROPARQUE,27/OCT/2022,21Hs,15.5,355,6,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,00Hs,13.5,350,7,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,03Hs,12.1,337,8,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,06Hs,12.6,331,11,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,09Hs,21.7,332,15,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,12Hs,30.6,308,13,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,15Hs,33.7,308,11,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,18Hs,30.9,338,8,0.0,-34.57 -58.42
AEROPARQUE,28/OCT/2022,21Hs,22.6,342,10,0.0,-34.57 -58.42
AEROPARQUE,29/OCT/2022,00Hs,17.4,90,5,0.0,-34.57 -58.42
AEROPARQUE,29/OCT/2022,03Hs,15.9,62,7,0.0,-34.57 -58.42
AEROPARQUE,29/OCT/2022,06Hs,15.0,45,5,0.0,-34.57 -58.42
AEROPARQUE,29/OCT/2022,09Hs,21.4,281,7,0.0,-34.57 -58.42
AEROPARQUE,29/OCT/2022,12Hs,25.1,158,13,0.0,-34.57 -58.42
AEROPARQUE,29/OCT/2022,15Hs,25.4,105,12,0.0,-34.57 -58.42
AEROPARQUE,29/OCT/2022,18Hs,21.7,120,5,0.2,-34.57 -58.42
AEROPARQUE,29/OCT/2022,21Hs,15.8,128,4,0.0,-34.57 -58.42
AEROPARQUE,30/OCT/2022,00Hs,16.6,51,4,0.0,-34.57 -58.42
AEROPARQUE,30/OCT/2022,03Hs,15.7,187,7,0.6,-34.57 -58.42
AEROPARQUE,30/OCT/2022,06Hs,14.4,121,5,1.0,-34.57 -58.42
AEROPARQUE,30/OCT/2022,09Hs,14.9,167,16,0.2,-34.57 -58.42
AEROPARQUE,30/OCT/2022,12Hs,17.9,201,16,0.0,-34.57 -58.42
AEROPARQUE,30/OCT/2022,15Hs,16.3,228,15,0.0,-34.57 -58.42
AEROPARQUE,30/OCT/2022,18Hs,9.4,183,26,0.0,-34.57 -58.42
AEROPARQUE,30/OCT/2022,21Hs,9.0,161,25,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,00Hs,9.2,169,20,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,03Hs,6.3,204,12,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,06Hs,6.2,207,15,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,09Hs,10.9,194,20,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,12Hs,15.4,186,20,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,15Hs,17.5,180,19,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,18Hs,16.9,180,17,0.0,-34.57 -58.42
AEROPARQUE,31/OCT/2022,21Hs,12.4,189,13,0.0,-34.57 -58.42
AZUL_AERO,27/OCT/2022,00Hs,11.2,226,24,0.0,-36.83 -59.88
AZUL_AERO,27/OCT/2022,03Hs,10.1,219,19,0.0,-36.83 -59.88
AZUL_AERO,27/OCT/2022,06Hs,9.3,244,15,0.0,-36.83 -59.88
AZUL_AERO,27/OCT/2022,09Hs,15.0,233,17,0.0,-36.83 -59.88
AZUL_AERO,27/OCT/2022,12Hs,21.5,250,16,0.0,-36.83 -59.88
AZUL_AERO,27/OCT/2022,15Hs,24.3,286,23,0.0,-36.83 -59.88
AZUL_AERO,27/OCT/2022,18Hs,22.1,290,15,0.0,-36.83 -59.88
AZUL_AERO,27/OCT/2022,21Hs,14.0,322,12,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,00Hs,13.0,330,15,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,03Hs,13.4,310,16,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,06Hs,13.6,288,13,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,09Hs,19.6,265,14,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,12Hs,23.3,227,20,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,15Hs,25.8,249,16,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,18Hs,22.7,212,19,0.0,-36.83 -59.88
AZUL_AERO,28/OCT/2022,21Hs,17.6,146,14,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,00Hs,15.9,137,14,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,03Hs,13.6,61,9,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,06Hs,14.0,266,7,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,09Hs,16.2,221,27,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,12Hs,20.9,228,28,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,15Hs,22.0,219,23,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,18Hs,21.0,217,14,0.0,-36.83 -59.88
AZUL_AERO,29/OCT/2022,21Hs,13.5,54,5,0.0,-36.83 -59.88
AZUL_AERO,30/OCT/2022,00Hs,11.2,177,16,0.6,-36.83 -59.88
AZUL_AERO,30/OCT/2022,03Hs,9.9,37,10,2.6,-36.83 -59.88
AZUL_AERO,30/OCT/2022,06Hs,12.0,274,19,0.2,-36.83 -59.88
AZUL_AERO,30/OCT/2022,09Hs,12.1,210,22,1.7,-36.83 -59.88
AZUL_AERO,30/OCT/2022,12Hs,5.4,161,38,1.6,-36.83 -59.88
AZUL_AERO,30/OCT/2022,15Hs,13.3,146,28,0.0,-36.83 -59.88
AZUL_AERO,30/OCT/2022,18Hs,12.3,206,30,0.0,-36.83 -59.88
AZUL_AERO,30/OCT/2022,21Hs,8.1,193,33,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,00Hs,5.8,205,22,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,03Hs,3.8,223,20,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,06Hs,2.9,219,21,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,09Hs,9.5,184,30,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,12Hs,14.1,188,27,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,15Hs,14.1,216,35,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,18Hs,12.7,210,21,0.0,-36.83 -59.88
AZUL_AERO,31/OCT/2022,21Hs,6.3,194,14,0.0,-36.83 -59.88
BAHIA_BLANCA_AERO,27/OCT/2022,00Hs,11.1,239,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,27/OCT/2022,03Hs,9.5,266,9,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,27/OCT/2022,06Hs,8.4,293,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,27/OCT/2022,09Hs,15.4,304,20,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,27/OCT/2022,12Hs,22.2,285,30,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,27/OCT/2022,15Hs,24.8,280,34,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,27/OCT/2022,18Hs,23.6,298,22,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,27/OCT/2022,21Hs,17.5,343,25,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,28/OCT/2022,00Hs,18.3,305,28,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,28/OCT/2022,03Hs,18.1,286,34,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,28/OCT/2022,06Hs,16.3,278,25,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,28/OCT/2022,09Hs,17.2,245,28,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,28/OCT/2022,12Hs,21.5,250,26,0.0,-38.72 -62.17
