station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,04/MAR/2022,00Hs,19.8,81,8,0.0,-34.57 -58.42
AEROPARQUE,04/MAR/2022,03Hs,18.4,28,7,0.0,-34.57 -58.42
AEROPARQUE,04/MAR/2022,06Hs,17.3,7,7,0.0,-34.57 -58.42
AEROPARQUE,04/MAR/2022,09Hs,23.0,12,10,0.0,-34.57 -58.42
AEROPARQUE,04/MAR/2022,12Hs,30.5,18,9,0.0,-34.57 -58.42
AEROPARQUE,04/MAR/2022,15Hs,32.4,44,10,0.0,-34.57 -58.42
AEROPARQUE,04/MAR/2022,18Hs,23.9,183,6,1.1,-34.57 -58.42
AEROPARQUE,04/MAR/2022,21Hs,21.0,103,7,2.3,-34.57 -58.42
AEROPARQUE,05/MAR/2022,00Hs,21.1,341,12,4.9,-34.57 -58.42
AEROPARQUE,05/MAR/2022,03Hs,20.5,244,4,0.1,-34.57 -58.42
AEROPARQUE,05/MAR/2022,06Hs,20.4,312,3,0.0,-34.57 -58.42
AEROPARQUE,05/MAR/2022,09Hs,21.2,315,3,0.6,-34.57 -58.42
AEROPARQUE,05/MAR/2022,12Hs,25.7,135,3,0.2,-34.57 -58.42
AEROPARQUE,05/MAR/2022,15Hs,23.6,142,10,0.9,-34.57 -58.42
AEROPARQUE,05/MAR/2022,18Hs,23.8,122,8,0.1,-34.57 -58.42
AEROPARQUE,05/MAR/2022,21Hs,21.2,89,10,1.8,-34.57 -58.42
AEROPARQUE,06/MAR/2022,00Hs,20.7,108,13,0.4,-34.57 -58.42
AEROPARQUE,06/MAR/2022,03Hs,19.7,116,9,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,06Hs,19.6,93,10,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,09Hs,21.5,61,9,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,12Hs,24.0,91,9,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,15Hs,24.9,93,12,0.1,-34.57 -58.42
AEROPARQUE,06/MAR/2022,18Hs,21.6,61,7,1.4,-34.57 -58.42
AEROPARQUE,06/MAR/2022,21Hs,20.0,35,8,17.8,-34.57 -58.42
AEROPARQUE,07/MAR/2022,00Hs,18.4,38,4,2.6,-34.57 -58.42
