station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm
BENITO_JUAREZ_AERO,06/ENE/2022,03Hs,13.3,13,19,0.0
BENITO_JUAREZ_AERO,06/ENE/2022,06Hs,11.9,7,16,0.0
BENITO_JUAREZ_AERO,06/ENE/2022,09Hs,22.4,351,22,0.0
BENITO_JUAREZ_AERO,06/ENE/2022,12Hs,30.5,358,16,0.0
BENITO_JUAREZ_AERO,06/ENE/2022,15Hs,33.8,32,17,0.0
BENITO_JUAREZ_AERO,06/ENE/2022,18Hs,32.5,29,17,0.0
BENITO_JUAREZ_AERO,06/ENE/2022,21Hs,25.5,32,10,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,00Hs,21.0,41,26,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,03Hs,17.7,29,24,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,06Hs,16.4,10,17,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,09Hs,22.7,1,22,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,12Hs,29.1,329,16,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,15Hs,28.7,314,9,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,18Hs,29.4,51,13,0.0
BENITO_JUAREZ_AERO,07/ENE/2022,21Hs,23.6,358,8,0.0
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,00Hs,18.7,140,14,0.0
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,03Hs,17.1,103,7,3.1
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,06Hs,17.0,88,7,2.4
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,09Hs,17.5,39,8,1.1
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,12Hs,27.7,6,13,0.0
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,15Hs,29.7,355,9,0.2
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,18Hs,20.1,205,9,0.3
BERNARDO_DE_IRIGOYEN_AERO,03/ENE/2022,21Hs,17.6,220,7,1.4
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,00Hs,16.5,99,7,0.9
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,03Hs,17.6,75,12,0.2
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,06Hs,17.9,54,9,0.0
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,09Hs,23.1,357,14,0.0
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,12Hs,21.4,314,7,0.0
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,15Hs,21.8,279,3,0.0
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,18Hs,26.5,145,4,0.0
BERNARDO_DE_IRIGOYEN_AERO,04/ENE/2022,21Hs,18.9,89,6,0.0
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,00Hs,18.0,87,3,0.0
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,03Hs,17.8,270,2,0.1
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,06Hs,16.8,95,3,0.0
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,09Hs,24.4,328,4,0.0
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,12Hs,27.6,242,10,0.3
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,15Hs,24.3,178,10,1.2
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,18Hs,20.9,154,10,2.2
BERNARDO_DE_IRIGOYEN_AERO,05/ENE/2022,21Hs,18.6,150,10,0.2
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,00Hs,18.1,133,13,0.0
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,03Hs,17.3,127,11,0.0
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,06Hs,16.2,128,9,0.0
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,09Hs,23.0,84,12,0.0
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,12Hs,24.4,107,6,1.8
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,15Hs,24.4,99,7,3.7
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,18Hs,24.9,133,11,1.5
BERNARDO_DE_IRIGOYEN_AERO,06/ENE/2022,21Hs,18.2,106,7,0.9
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,00Hs,18.5,69,14,0.0
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,03Hs,17.0,62,13,0.0
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,06Hs,16.1,68,9,0.0
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,09Hs,22.1,39,15,0.0
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,12Hs,24.3,14,9,0.5
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,15Hs,23.4,55,5,4.3
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,18Hs,22.4,103,4,5.2
BERNARDO_DE_IRIGOYEN_AERO,07/ENE/2022,21Hs,18.7,44,6,1.3
BOLIVAR_AERO,03/ENE/2022,00Hs,18.6,84,10,0.0
BOLIVAR_AERO,03/ENE/2022,03Hs,18.0,34,4,0.0
BOLIVAR_AERO,03/ENE/2022,06Hs,17.3,234,7,0.0
BOLIVAR_AERO,03/ENE/2022,09Hs,26.1,229,20,0.0
BOLIVAR_AERO,03/ENE/2022,12Hs,32.5,225,17,0.0
BOLIVAR_AERO,03/ENE/2022,15Hs,35.5,257,13,0.0
BOLIVAR_AERO,03/ENE/2022,18Hs,35.0,253,13,0.0
BOLIVAR_AERO,03/ENE/2022,21Hs,27.1,183,10,0.0
BOLIVAR_AERO,04/ENE/2022,00Hs,23.5,188,13,0.0
BOLIVAR_AERO,04/ENE/2022,03Hs,21.4,210,14,0.0
BOLIVAR_AERO,04/ENE/2022,06Hs,19.0,182,10,0.0
BOLIVAR_AERO,04/ENE/2022,09Hs,26.4,205,27,0.0
BOLIVAR_AERO,04/ENE/2022,12Hs,31.1,209,24,0.0
BOLIVAR_AERO,04/ENE/2022,15Hs,34.2,224,27,0.0
BOLIVAR_AERO,04/ENE/2022,18Hs,32.5,196,31,0.0
BOLIVAR_AERO,04/ENE/2022,21Hs,23.9,152,28,0.0
BOLIVAR_AERO,05/ENE/2022,00Hs,15.6,108,18,0.0
BOLIVAR_AERO,05/ENE/2022,03Hs,11.7,101,12,0.0
BOLIVAR_AERO,05/ENE/2022,06Hs,9.4,89,10,0.0
BOLIVAR_AERO,05/ENE/2022,09Hs,18.2,80,10,0.0
BOLIVAR_AERO,05/ENE/2022,12Hs,27.1,117,9,0.0
BOLIVAR_AERO,05/ENE/2022,15Hs,31.5,131,12,0.0
BOLIVAR_AERO,05/ENE/2022,18Hs,32.3,110,13,0.0
BOLIVAR_AERO,05/ENE/2022,21Hs,23.0,68,14,0.0
BOLIVAR_AERO,06/ENE/2022,00Hs,18.3,65,31,0.0
BOLIVAR_AERO,06/ENE/2022,03Hs,13.9,62,16,0.0
BOLIVAR_AERO,06/ENE/2022,06Hs,11.5,62,15,0.0
BOLIVAR_AERO,06/ENE/2022,09Hs,21.6,31,20,0.0
BOLIVAR_AERO,06/ENE/2022,12Hs,30.7,31,18,0.0
BOLIVAR_AERO,06/ENE/2022,15Hs,34.7,48,17,0.0
BOLIVAR_AERO,06/ENE/2022,18Hs,34.0,58,16,0.0
BOLIVAR_AERO,06/ENE/2022,21Hs,27.5,77,14,0.0
BOLIVAR_AERO,07/ENE/2022,00Hs,23.6,61,28,0.0
BOLIVAR_AERO,07/ENE/2022,03Hs,18.1,59,19,0.0
BOLIVAR_AERO,07/ENE/2022,06Hs,14.9,70,12,0.0
BOLIVAR_AERO,07/ENE/2022,09Hs,22.7,25,16,0.0
BOLIVAR_AERO,07/ENE/2022,12Hs,25.9,280,11,0.0
BOLIVAR_AERO,07/ENE/2022,15Hs,31.2,206,12,0.0
BOLIVAR_AERO,07/ENE/2022,18Hs,28.2,233,20,0.0
BOLIVAR_AERO,07/ENE/2022,21Hs,24.6,134,14,0.0
BUENOS_AIRES,03/ENE/2022,00Hs,24.0,181,20,0.0
BUENOS_AIRES,03/ENE/2022,03Hs,19.2,148,9,2.1
BUENOS_AIRES,03/ENE/2022,06Hs,19.0,155,4,0.0
BUENOS_AIRES,03/ENE/2022,09Hs,26.5,191,3,0.0
BUENOS_AIRES,03/ENE/2022,12Hs,35.2,319,9,0.0
BUENOS_AIRES,03/ENE/2022,15Hs,38.9,268,10,0.0
BUENOS_AIRES,03/ENE/2022,18Hs,38.5,223,18,0.0
BUENOS_AIRES,03/ENE/2022,21Hs,28.3,28,7,0.0
BUENOS_AIRES,04/ENE/2022,00Hs,26.1,254,8,0.0
BUENOS_AIRES,04/ENE/2022,03Hs,23.6,335,6,0.2
BUENOS_AIRES,04/ENE/2022,06Hs,23.5,298,11,0.0
BUENOS_AIRES,04/ENE/2022,09Hs,27.1,262,13,0.0
BUENOS_AIRES,04/ENE/2022,12Hs,34.3,193,17,0.0
BUENOS_AIRES,04/ENE/2022,15Hs,38.7,207,25,0.0
BUENOS_AIRES,04/ENE/2022,18Hs,36.8,194,30,0.0
BUENOS_AIRES,04/ENE/2022,21Hs,21.5,105,33,0.0
BUENOS_AIRES,05/ENE/2022,00Hs,18.3,119,29,0.0
BUENOS_AIRES,05/ENE/2022,03Hs,15.2,138,18,0.0
BUENOS_AIRES,05/ENE/2022,06Hs,12.3,146,12,0.0
BUENOS_AIRES,05/ENE/2022,09Hs,20.4,126,18,0.0
BUENOS_AIRES,05/ENE/2022,12Hs,27.8,135,15,0.0
BUENOS_AIRES,05/ENE/2022,15Hs,31.7,129,14,0.0
BUENOS_AIRES,05/ENE/2022,18Hs,26.9,64,29,0.0
BUENOS_AIRES,05/ENE/2022,21Hs,19.7,83,25,0.0
BUENOS_AIRES,06/ENE/2022,00Hs,19.1,84,23,0.0
BUENOS_AIRES,06/ENE/2022,03Hs,18.0,61,20,0.0
BUENOS_AIRES,06/ENE/2022,06Hs,15.5,56,12,0.0
BUENOS_AIRES,06/ENE/2022,09Hs,22.7,52,17,0.0
BUENOS_AIRES,06/ENE/2022,12Hs,28.8,60,18,0.0
BUENOS_AIRES,06/ENE/2022,15Hs,31.8,74,18,0.0
BUENOS_AIRES,06/ENE/2022,18Hs,31.2,61,21,0.0
BUENOS_AIRES,06/ENE/2022,21Hs,23.0,86,22,0.0
BUENOS_AIRES,07/ENE/2022,00Hs,20.3,103,20,0.0
BUENOS_AIRES,07/ENE/2022,03Hs,21.4,56,23,0.0
BUENOS_AIRES,07/ENE/2022,06Hs,18.6,54,17,0.0
BUENOS_AIRES,07/ENE/2022,09Hs,23.3,41,17,0.0
BUENOS_AIRES,07/ENE/2022,12Hs,28.7,64,12,0.0
BUENOS_AIRES,07/ENE/2022,15Hs,31.8,95,16,0.0
BUENOS_AIRES,07/ENE/2022,18Hs,30.9,80,15,0.0
BUENOS_AIRES,07/ENE/2022,21Hs,24.8,70,18,0.0
CATAMARCA_AERO,03/ENE/2022,00Hs,29.0,36,21,0.0
CATAMARCA_AERO,03/ENE/2022,03Hs,27.1,33,17,0.0
CATAMARCA_AERO,03/ENE/2022,06Hs,24.4,27,5,0.0
CATAMARCA_AERO,03/ENE/2022,09Hs,29.9,117,8,0.0
CATAMARCA_AERO,03/ENE/2022,12Hs,35.9,132,13,0.0
CATAMARCA_AERO,03/ENE/2022,15Hs,38.1,64,18,0.0
CATAMARCA_AERO,03/ENE/2022,18Hs,39.2,48,22,0.0
CATAMARCA_AERO,03/ENE/2022,21Hs,31.2,73,20,0.0
CATAMARCA_AERO,04/ENE/2022,00Hs,28.9,58,20,0.0
CATAMARCA_AERO,04/ENE/2022,03Hs,22.7,248,31,2.9
CATAMARCA_AERO,04/ENE/2022,06Hs,19.8,265,20,3.0
CATAMARCA_AERO,04/ENE/2022,09Hs,22.1,62,11,1.6
CATAMARCA_AERO,04/ENE/2022,12Hs,27.9,117,7,0.9
CATAMARCA_AERO,04/ENE/2022,15Hs,32.5,149,11,1.0
CATAMARCA_AERO,04/ENE/2022,18Hs,33.4,177,6,0.0
CATAMARCA_AERO,04/ENE/2022,21Hs,24.6,23,8,1.7
CATAMARCA_AERO,05/ENE/2022,00Hs,24.6,3,14,0.6
CATAMARCA_AERO,05/ENE/2022,03Hs,23.3,69,5,1.3
CATAMARCA_AERO,05/ENE/2022,06Hs,21.4,130,3,2.0
CATAMARCA_AERO,05/ENE/2022,09Hs,23.0,32,9,0.5
CATAMARCA_AERO,05/ENE/2022,12Hs,29.6,106,11,0.0
CATAMARCA_AERO,05/ENE/2022,15Hs,32.9,103,12,0.0
CATAMARCA_AERO,05/ENE/2022,18Hs,32.3,53,14,0.1
CATAMARCA_AERO,05/ENE/2022,21Hs,28.0,50,27,0.0
CATAMARCA_AERO,06/ENE/2022,00Hs,26.1,44,24,0.0
CATAMARCA_AERO,06/ENE/2022,03Hs,26.1,29,23,0.0
CATAMARCA_AERO,06/ENE/2022,06Hs,24.8,30,15,0.0
CATAMARCA_AERO,06/ENE/2022,09Hs,30.3,53,19,0.0
CATAMARCA_AERO,06/ENE/2022,12Hs,35.2,61,33,0.0
CATAMARCA_AERO,06/ENE/2022,15Hs,36.8,66,39,0.0
CATAMARCA_AERO,06/ENE/2022,18Hs,35.9,56,49,0.0
CATAMARCA_AERO,06/ENE/2022,21Hs,31.2,41,37,0.0
CATAMARCA_AERO,07/ENE/2022,00Hs,29.8,35,29,0.0
CATAMARCA_AERO,07/ENE/2022,03Hs,28.4,21,17,0.0
