station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,20/ABR/2022,00Hs,15.7,348,5,0.0,-34.57 -58.42
AEROPARQUE,20/ABR/2022,03Hs,14.9,3,6,0.0,-34.57 -58.42
AEROPARQUE,20/ABR/2022,06Hs,13.1,4,6,0.0,-34.57 -58.42
AEROPARQUE,20/ABR/2022,09Hs,17.1,359,7,0.0,-34.57 -58.42
AEROPARQUE,20/ABR/2022,12Hs,24.2,3,11,0.0,-34.57 -58.42
AEROPARQUE,20/ABR/2022,15Hs,25.8,7,11,0.0,-34.57 -58.42
AEROPARQUE,20/ABR/2022,18Hs,22.4,12,8,0.0,-34.57 -58.42
AEROPARQUE,20/ABR/2022,21Hs,17.8,351,7,0.0,-34.57 -58.42
AEROPARQUE,21/ABR/2022,00Hs,15.1,266,7,0.8,-34.57 -58.42
AEROPARQUE,21/ABR/2022,03Hs,14.2,249,7,1.4,-34.57 -58.42
AEROPARQUE,21/ABR/2022,06Hs,13.0,275,6,0.0,-34.57 -58.42
AEROPARQUE,21/ABR/2022,09Hs,15.0,222,6,0.0,-34.57 -58.42
AEROPARQUE,21/ABR/2022,12Hs,21.8,159,5,0.0,-34.57 -58.42
AEROPARQUE,21/ABR/2022,15Hs,23.1,113,6,0.0,-34.57 -58.42
AEROPARQUE,21/ABR/2022,18Hs,16.9,68,6,0.0,-34.57 -58.42
AEROPARQUE,21/ABR/2022,21Hs,14.8,27,6,0.0,-34.57 -58.42
AEROPARQUE,22/ABR/2022,00Hs,15.3,31,7,0.0,-34.57 -58.42
AEROPARQUE,22/ABR/2022,03Hs,12.5,278,6,3.7,-34.57 -58.42
AEROPARQUE,22/ABR/2022,06Hs,13.1,276,5,4.1,-34.57 -58.42
AEROPARQUE,22/ABR/2022,09Hs,13.7,242,7,2.4,-34.57 -58.42
AEROPARQUE,22/ABR/2022,12Hs,16.9,223,13,0.1,-34.57 -58.42
AEROPARQUE,22/ABR/2022,15Hs,14.7,299,10,0.7,-34.57 -58.42
AEROPARQUE,22/ABR/2022,18Hs,14.9,299,10,0.0,-34.57 -58.42
AEROPARQUE,22/ABR/2022,21Hs,9.6,295,8,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,00Hs,8.8,275,7,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,03Hs,8.2,271,7,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,06Hs,6.7,297,7,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,09Hs,11.0,305,8,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,12Hs,19.3,322,10,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,15Hs,22.2,321,12,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,18Hs,18.1,343,9,0.0,-34.57 -58.42
AEROPARQUE,23/ABR/2022,21Hs,14.2,345,10,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,00Hs,12.3,341,9,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,03Hs,12.2,353,10,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,06Hs,11.0,9,8,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,09Hs,14.4,16,10,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,12Hs,20.9,19,15,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,15Hs,24.4,11,16,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,18Hs,21.3,9,12,0.0,-34.57 -58.42
AEROPARQUE,24/ABR/2022,21Hs,19.7,14,11,0.3,-34.57 -58.42
AZUL_AERO,20/ABR/2022,00Hs,14.7,41,11,0.0,-36.83 -59.88
AZUL_AERO,20/ABR/2022,03Hs,14.3,25,11,0.0,-36.83 -59.88
AZUL_AERO,20/ABR/2022,06Hs,11.9,12,10,0.0,-36.83 -59.88
AZUL_AERO,20/ABR/2022,09Hs,14.2,24,9,0.0,-36.83 -59.88
AZUL_AERO,20/ABR/2022,12Hs,19.7,6,16,0.0,-36.83 -59.88
AZUL_AERO,20/ABR/2022,15Hs,20.5,310,11,0.0,-36.83 -59.88
AZUL_AERO,20/ABR/2022,18Hs,14.5,221,8,9.6,-36.83 -59.88
AZUL_AERO,20/ABR/2022,21Hs,14.0,275,1,0.6,-36.83 -59.88
AZUL_AERO,21/ABR/2022,00Hs,11.5,244,10,0.0,-36.83 -59.88
AZUL_AERO,21/ABR/2022,03Hs,9.1,249,12,0.0,-36.83 -59.88
AZUL_AERO,21/ABR/2022,06Hs,7.9,257,12,0.0,-36.83 -59.88
AZUL_AERO,21/ABR/2022,09Hs,9.6,267,10,0.0,-36.83 -59.88
AZUL_AERO,21/ABR/2022,12Hs,16.3,271,15,0.0,-36.83 -59.88
