station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,05/FEB/2022,00Hs,18.4,253,6,2.8,-34.57 -58.42
AEROPARQUE,05/FEB/2022,03Hs,18.2,261,8,3.7,-34.57 -58.42
AEROPARQUE,05/FEB/2022,06Hs,16.3,254,10,0.0,-34.57 -58.42
AEROPARQUE,05/FEB/2022,09Hs,17.4,217,13,0.0,-34.57 -58.42
AEROPARQUE,05/FEB/2022,12Hs,18.2,210,13,0.2,-34.57 -58.42
AEROPARQUE,05/FEB/2022,15Hs,21.1,215,12,0.1,-34.57 -58.42
AEROPARQUE,05/FEB/2022,18Hs,19.2,225,13,0.6,-34.57 -58.42
AEROPARQUE,05/FEB/2022,21Hs,15.4,203,15,1.4,-34.57 -58.42
AEROPARQUE,06/FEB/2022,00Hs,14.7,190,13,0.0,-34.57 -58.42
AEROPARQUE,06/FEB/2022,03Hs,13.3,206,8,0.0,-34.57 -58.42
AEROPARQUE,06/FEB/2022,06Hs,11.2,248,8,0.0,-34.57 -58.42
AEROPARQUE,06/FEB/2022,09Hs,15.8,241,14,0.0,-34.57 -58.42
AEROPARQUE,06/FEB/2022,12Hs,20.4,241,17,0.0,-34.57 -58.42
AEROPARQUE,06/FEB/2022,15Hs,21.2,234,17,0.0,-34.57 -58.42
AEROPARQUE,06/FEB/2022,18Hs,20.4,240,15,0.1,-34.57 -58.42
AEROPARQUE,06/FEB/2022,21Hs,17.1,181,11,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,00Hs,16.1,166,10,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,03Hs,14.2,177,10,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,06Hs,12.7,188,9,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,09Hs,17.1,172,12,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,12Hs,20.9,142,11,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,15Hs,22.6,109,12,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,18Hs,21.4,96,10,0.0,-34.57 -58.42
AEROPARQUE,07/FEB/2022,21Hs,17.6,93,11,0.0,-34.57 -58.42
AEROPARQUE,08/FEB/2022,00Hs,16.2,74,8,0.0,-34.57 -58.42
AEROPARQUE,08/FEB/2022,03Hs,15.0,56,6,0.0,-34.57 -58.42
AEROPARQUE,08/FEB/2022,06Hs,13.9,25,4,0.0,-34.57 -58.42
AEROPARQUE,08/FEB/2022,09Hs,20.4,48,3,0.0,-34.57 -58.42
AEROPARQUE,08/FEB/2022,12Hs,23.4,106,12,0.0,-34.57 -58.42
AEROPARQUE,08/FEB/2022,15Hs,24.5,122,12,0.0,-34.57 -58.42
