station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,05/MAR/2022,00Hs,21.1,16,6,0.0,-34.57 -58.42
AEROPARQUE,05/MAR/2022,03Hs,19.9,5,5,0.0,-34.57 -58.42
AEROPARQUE,05/MAR/2022,06Hs,19.0,325,5,0.0,-34.57 -58.42
AEROPARQUE,05/MAR/2022,09Hs,23.5,152,4,0.0,-34.57 -58.42
AEROPARQUE,05/MAR/2022,12Hs,27.1,102,3,0.8,-34.57 -58.42
AEROPARQUE,05/MAR/2022,15Hs,23.7,160,5,1.1,-34.57 -58.42
AEROPARQUE,05/MAR/2022,18Hs,20.6,155,10,1.9,-34.57 -58.42
AEROPARQUE,05/MAR/2022,21Hs,20.4,100,11,2.9,-34.57 -58.42
AEROPARQUE,06/MAR/2022,00Hs,19.4,99,6,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,03Hs,19.1,129,7,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,06Hs,19.0,103,7,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,09Hs,21.9,98,12,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,12Hs,25.6,96,12,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,15Hs,25.3,119,15,0.0,-34.57 -58.42
AEROPARQUE,06/MAR/2022,18Hs,20.6,90,3,5.6,-34.57 -58.42
AEROPARQUE,06/MAR/2022,21Hs,20.4,65,5,5.3,-34.57 -58.42
AEROPARQUE,07/MAR/2022,00Hs,20.8,348,9,1.2,-34.57 -58.42
AEROPARQUE,07/MAR/2022,03Hs,20.1,331,10,2.2,-34.57 -58.42
AEROPARQUE,07/MAR/2022,06Hs,20.0,305,5,8.2,-34.57 -58.42
AEROPARQUE,07/MAR/2022,09Hs,20.8,239,6,0.2,-34.57 -58.42
AEROPARQUE,07/MAR/2022,12Hs,23.0,209,12,0.3,-34.57 -58.42
AEROPARQUE,07/MAR/2022,15Hs,27.3,224,9,0.0,-34.57 -58.42
AEROPARQUE,07/MAR/2022,18Hs,25.1,234,10,0.0,-34.57 -58.42
AEROPARQUE,07/MAR/2022,21Hs,18.1,214,8,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,00Hs,16.2,223,5,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,03Hs,16.0,194,7,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,06Hs,15.6,147,5,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,09Hs,21.1,76,9,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,12Hs,24.5,73,10,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,15Hs,26.7,73,11,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,18Hs,23.8,81,8,0.0,-34.57 -58.42
AEROPARQUE,08/MAR/2022,21Hs,19.2,47,7,0.0,-34.57 -58.42
AEROPARQUE,09/MAR/2022,00Hs,17.1,29,8,0.0,-34.57 -58.42
AEROPARQUE,09/MAR/2022,03Hs,19.2,26,6,0.0,-34.57 -58.42
AEROPARQUE,09/MAR/2022,06Hs,18.7,6,6,0.2,-34.57 -58.42
AEROPARQUE,09/MAR/2022,09Hs,19.4,59,5,1.9,-34.57 -58.42
AEROPARQUE,09/MAR/2022,12Hs,20.2,21,7,1.3,-34.57 -58.42
AEROPARQUE,09/MAR/2022,15Hs,21.1,351,6,0.6,-34.57 -58.42
AEROPARQUE,09/MAR/2022,18Hs,21.2,324,2,1.4,-34.57 -58.42
AEROPARQUE,09/MAR/2022,21Hs,19.8,179,4,0.0,-34.57 -58.42
AZUL_AERO,05/MAR/2022,00Hs,15.5,99,15,8.4,-36.83 -59.88
AZUL_AERO,05/MAR/2022,03Hs,14.0,143,15,1.5,-36.83 -59.88
AZUL_AERO,05/MAR/2022,06Hs,13.2,124,11,0.2,-36.83 -59.88
AZUL_AERO,05/MAR/2022,09Hs,16.1,111,16,0.0,-36.83 -59.88
AZUL_AERO,05/MAR/2022,12Hs,22.6,94,11,0.0,-36.83 -59.88
AZUL_AERO,05/MAR/2022,15Hs,26.6,76,9,0.0,-36.83 -59.88
AZUL_AERO,05/MAR/2022,18Hs,26.2,94,6,0.0,-36.83 -59.88
AZUL_AERO,05/MAR/2022,21Hs,20.2,36,5,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,00Hs,16.3,158,8,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,03Hs,14.2,170,11,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,06Hs,13.3,132,7,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,09Hs,18.8,80,8,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,12Hs,26.0,41,13,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,15Hs,29.2,32,15,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,18Hs,28.2,26,18,0.0,-36.83 -59.88
AZUL_AERO,06/MAR/2022,21Hs,24.1,6,28,0.0,-36.83 -59.88
AZUL_AERO,07/MAR/2022,00Hs,17.1,227,30,1.8,-36.83 -59.88
AZUL_AERO,07/MAR/2022,03Hs,13.8,87,12,10.2,-36.83 -59.88
AZUL_AERO,07/MAR/2022,06Hs,12.5,220,15,0.0,-36.83 -59.88
AZUL_AERO,07/MAR/2022,09Hs,15.6,232,13,0.0,-36.83 -59.88
AZUL_AERO,07/MAR/2022,12Hs,22.6,247,20,0.0,-36.83 -59.88
AZUL_AERO,07/MAR/2022,15Hs,24.2,246,28,0.0,-36.83 -59.88
AZUL_AERO,07/MAR/2022,18Hs,22.8,245,19,0.0,-36.83 -59.88
AZUL_AERO,07/MAR/2022,21Hs,16.5,274,13,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,00Hs,14.6,272,10,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,03Hs,13.1,243,8,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,06Hs,12.4,196,8,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,09Hs,17.9,58,6,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,12Hs,24.7,21,15,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,15Hs,27.0,360,20,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,18Hs,24.8,2,19,0.0,-36.83 -59.88
AZUL_AERO,08/MAR/2022,21Hs,17.1,21,13,0.0,-36.83 -59.88
AZUL_AERO,09/MAR/2022,00Hs,15.2,34,13,0.0,-36.83 -59.88
AZUL_AERO,09/MAR/2022,03Hs,13.6,18,11,0.0,-36.83 -59.88
AZUL_AERO,09/MAR/2022,06Hs,13.6,30,9,0.1,-36.83 -59.88
AZUL_AERO,09/MAR/2022,09Hs,17.0,222,4,0.0,-36.83 -59.88
AZUL_AERO,09/MAR/2022,12Hs,19.3,134,10,0.0,-36.83 -59.88
AZUL_AERO,09/MAR/2022,15Hs,20.6,198,11,0.2,-36.83 -59.88
AZUL_AERO,09/MAR/2022,18Hs,17.5,174,11,0.9,-36.83 -59.88
AZUL_AERO,09/MAR/2022,21Hs,13.6,182,15,1.0,-36.83 -59.88
BAHIA_BLANCA_AERO,05/MAR/2022,00Hs,16.1,66,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/MAR/2022,03Hs,16.3,58,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/MAR/2022,06Hs,14.9,29,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/MAR/2022,09Hs,20.1,291,15,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/MAR/2022,12Hs,26.1,266,19,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/MAR/2022,15Hs,28.2,227,25,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/MAR/2022,18Hs,20.6,147,25,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/MAR/2022,21Hs,16.0,108,17,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,00Hs,13.7,71,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,03Hs,13.0,49,17,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,06Hs,12.5,44,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,09Hs,19.2,18,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,12Hs,27.4,7,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,15Hs,29.1,201,19,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,18Hs,23.3,181,22,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,06/MAR/2022,21Hs,15.8,40,16,12.8,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,00Hs,15.1,17,19,1.8,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,03Hs,15.1,7,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,06Hs,13.8,314,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,09Hs,16.7,270,28,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,12Hs,22.0,259,32,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,15Hs,24.9,237,28,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,18Hs,24.6,224,20,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,07/MAR/2022,21Hs,18.2,116,10,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/MAR/2022,00Hs,16.7,37,10,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,08/MAR/2022,03Hs,15.9,1,15,0.0,-38.72 -62.17
