station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,16/JUN/2022,00Hs,9.7,339,4,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,03Hs,9.2,310,4,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,06Hs,8.8,304,4,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,09Hs,9.8,278,3,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,12Hs,14.1,155,1,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,15Hs,15.5,254,2,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,18Hs,11.4,167,3,0.0,-34.57 -58.42
AEROPARQUE,16/JUN/2022,21Hs,9.0,291,4,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,00Hs,8.0,277,7,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,03Hs,7.0,253,8,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,06Hs,5.9,272,8,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,09Hs,8.2,261,13,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,12Hs,13.4,252,19,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,15Hs,14.7,249,21,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,18Hs,11.0,240,19,0.0,-34.57 -58.42
AEROPARQUE,17/JUN/2022,21Hs,8.7,237,13,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,00Hs,6.7,246,11,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,03Hs,3.2,268,7,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,06Hs,2.1,279,7,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,09Hs,3.0,304,6,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,12Hs,11.6,300,12,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,15Hs,14.7,288,14,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,18Hs,9.5,306,7,0.0,-34.57 -58.42
AEROPARQUE,18/JUN/2022,21Hs,6.8,321,8,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,00Hs,5.5,335,8,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,03Hs,5.3,329,9,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,06Hs,5.6,337,11,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,09Hs,6.0,339,10,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,12Hs,14.0,332,13,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,15Hs,16.9,327,12,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,18Hs,10.8,352,6,0.0,-34.57 -58.42
AEROPARQUE,19/JUN/2022,21Hs,8.2,334,6,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,00Hs,7.4,343,6,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,03Hs,6.3,340,5,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,06Hs,5.6,335,4,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,09Hs,6.4,11,4,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,12Hs,13.5,57,6,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,15Hs,13.7,75,8,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,18Hs,9.5,121,7,0.0,-34.57 -58.42
AEROPARQUE,20/JUN/2022,21Hs,9.4,81,4,0.0,-34.57 -58.42
AZUL_AERO,16/JUN/2022,00Hs,6.6,155,9,0.0,-36.83 -59.88
AZUL_AERO,16/JUN/2022,03Hs,5.4,158,7,0.0,-36.83 -59.88
AZUL_AERO,16/JUN/2022,06Hs,4.5,183,9,0.0,-36.83 -59.88
AZUL_AERO,16/JUN/2022,09Hs,4.7,182,8,0.0,-36.83 -59.88
AZUL_AERO,16/JUN/2022,12Hs,11.6,205,7,0.0,-36.83 -59.88
AZUL_AERO,16/JUN/2022,15Hs,14.3,249,9,0.0,-36.83 -59.88
AZUL_AERO,16/JUN/2022,18Hs,9.2,256,10,0.0,-36.83 -59.88
AZUL_AERO,16/JUN/2022,21Hs,6.7,264,11,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,00Hs,5.6,275,13,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,03Hs,4.8,276,17,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,06Hs,5.6,264,23,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,09Hs,6.8,256,26,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,12Hs,8.5,243,40,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,15Hs,8.0,223,41,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,18Hs,7.0,230,29,0.0,-36.83 -59.88
AZUL_AERO,17/JUN/2022,21Hs,3.2,241,15,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,00Hs,1.0,249,12,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,03Hs,0.1,273,12,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,06Hs,-0.4,284,12,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,09Hs,-0.0,267,10,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,12Hs,8.9,265,15,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,15Hs,11.6,266,19,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,18Hs,6.6,274,12,0.0,-36.83 -59.88
AZUL_AERO,18/JUN/2022,21Hs,4.2,252,10,0.0,-36.83 -59.88
