station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,20/AGO/2022,00Hs,5.6,341,9,0.0,-34.57 -58.42
AEROPARQUE,20/AGO/2022,03Hs,4.6,338,10,0.0,-34.57 -58.42
AEROPARQUE,20/AGO/2022,06Hs,2.8,340,8,0.0,-34.57 -58.42
AEROPARQUE,20/AGO/2022,09Hs,6.2,346,9,0.0,-34.57 -58.42
AEROPARQUE,20/AGO/2022,12Hs,14.5,347,12,0.0,-34.57 -58.42
AEROPARQUE,20/AGO/2022,15Hs,17.6,358,12,0.0,-34.57 -58.42
AEROPARQUE,20/AGO/2022,18Hs,13.9,12,10,0.0,-34.57 -58.42
AEROPARQUE,20/AGO/2022,21Hs,7.4,3,8,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,00Hs,5.6,353,8,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,03Hs,4.6,333,7,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,06Hs,3.7,330,6,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,09Hs,7.3,310,5,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,12Hs,16.0,243,1,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,15Hs,17.5,105,5,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,18Hs,11.8,100,6,0.0,-34.57 -58.42
AEROPARQUE,21/AGO/2022,21Hs,9.5,79,5,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,00Hs,7.5,59,6,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,03Hs,6.4,42,5,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,06Hs,5.4,45,6,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,09Hs,9.0,41,7,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,12Hs,15.6,60,10,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,15Hs,18.1,75,11,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,18Hs,12.1,120,9,0.0,-34.57 -58.42
AEROPARQUE,22/AGO/2022,21Hs,9.6,36,8,0.0,-34.57 -58.42
AEROPARQUE,23/AGO/2022,00Hs,8.1,41,8,0.0,-34.57 -58.42
AEROPARQUE,23/AGO/2022,03Hs,7.7,31,7,0.0,-34.57 -58.42
AEROPARQUE,23/AGO/2022,06Hs,7.4,45,8,0.0,-34.57 -58.42
AEROPARQUE,23/AGO/2022,09Hs,10.4,25,8,0.0,-34.57 -58.42
AEROPARQUE,23/AGO/2022,12Hs,17.1,29,8,0.0,-34.57 -58.42
AEROPARQUE,23/AGO/2022,15Hs,20.2,33,9,0.0,-34.57 -58.42
AEROPARQUE,23/AGO/2022,18Hs,16.9,43,9,0.0,-34.57 -58.42
