station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,11/MAR/2022,00Hs,15.6,114,6,0.0,-34.57 -58.42
AEROPARQUE,11/MAR/2022,03Hs,13.2,332,3,0.0,-34.57 -58.42
AEROPARQUE,11/MAR/2022,06Hs,11.5,272,6,0.0,-34.57 -58.42
AEROPARQUE,11/MAR/2022,09Hs,16.4,238,9,0.0,-34.57 -58.42
AEROPARQUE,11/MAR/2022,12Hs,21.5,191,11,0.0,-34.57 -58.42
AEROPARQUE,11/MAR/2022,15Hs,23.4,187,10,0.0,-34.57 -58.42
AEROPARQUE,11/MAR/2022,18Hs,21.6,182,12,0.0,-34.57 -58.42
AEROPARQUE,11/MAR/2022,21Hs,16.2,172,9,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,00Hs,14.8,168,5,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,03Hs,13.4,2,1,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,06Hs,11.9,235,1,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,09Hs,16.8,355,5,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,12Hs,22.3,75,7,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,15Hs,22.6,95,12,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,18Hs,21.1,77,7,0.0,-34.57 -58.42
AEROPARQUE,12/MAR/2022,21Hs,14.7,349,6,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,00Hs,14.3,53,6,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,03Hs,13.7,51,6,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,06Hs,11.7,311,4,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,09Hs,17.8,277,5,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,12Hs,24.5,201,4,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,15Hs,25.3,98,7,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,18Hs,23.5,25,8,0.0,-34.57 -58.42
AEROPARQUE,13/MAR/2022,21Hs,18.3,345,6,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,00Hs,15.5,326,4,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,03Hs,13.9,322,7,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,06Hs,12.9,313,7,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,09Hs,18.4,301,8,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,12Hs,26.1,305,7,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,15Hs,28.3,338,4,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,18Hs,25.6,346,8,0.0,-34.57 -58.42
AEROPARQUE,14/MAR/2022,21Hs,17.8,337,9,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,00Hs,17.2,329,10,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,03Hs,16.1,323,10,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,06Hs,14.6,314,9,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,09Hs,19.8,319,11,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,12Hs,27.3,318,11,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,15Hs,30.6,314,10,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,18Hs,29.0,345,7,0.0,-34.57 -58.42
AEROPARQUE,15/MAR/2022,21Hs,22.1,345,12,0.0,-34.57 -58.42
AZUL_AERO,11/MAR/2022,00Hs,11.4,178,13,0.0,-36.83 -59.88
AZUL_AERO,11/MAR/2022,03Hs,9.6,180,12,0.0,-36.83 -59.88
AZUL_AERO,11/MAR/2022,06Hs,9.0,190,12,0.0,-36.83 -59.88
AZUL_AERO,11/MAR/2022,09Hs,13.8,194,16,0.0,-36.83 -59.88
AZUL_AERO,11/MAR/2022,12Hs,18.7,197,20,0.0,-36.83 -59.88
AZUL_AERO,11/MAR/2022,15Hs,21.4,208,17,0.0,-36.83 -59.88
AZUL_AERO,11/MAR/2022,18Hs,20.6,203,12,0.0,-36.83 -59.88
AZUL_AERO,11/MAR/2022,21Hs,13.3,153,12,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,00Hs,9.8,114,10,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,03Hs,8.3,85,9,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,06Hs,7.2,44,7,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,09Hs,12.4,30,9,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,12Hs,19.8,2,12,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,15Hs,22.4,358,12,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,18Hs,21.5,352,9,0.0,-36.83 -59.88
AZUL_AERO,12/MAR/2022,21Hs,14.6,33,7,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,00Hs,13.0,20,7,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,03Hs,12.2,347,10,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,06Hs,10.6,242,5,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,09Hs,15.6,238,3,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,12Hs,22.2,290,9,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,15Hs,25.5,283,11,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,18Hs,24.4,274,7,0.0,-36.83 -59.88
AZUL_AERO,13/MAR/2022,21Hs,17.1,290,4,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,00Hs,15.9,331,10,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,03Hs,14.4,323,13,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,06Hs,13.5,319,13,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,09Hs,18.2,303,14,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,12Hs,25.0,312,19,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,15Hs,27.1,321,21,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,18Hs,25.2,328,13,0.0,-36.83 -59.88
AZUL_AERO,14/MAR/2022,21Hs,19.5,348,11,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,00Hs,17.6,347,14,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,03Hs,16.0,313,13,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,06Hs,15.8,305,11,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,09Hs,19.8,287,14,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,12Hs,27.7,246,12,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,15Hs,30.4,252,15,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,18Hs,27.8,230,13,0.0,-36.83 -59.88
AZUL_AERO,15/MAR/2022,21Hs,20.8,159,17,0.0,-36.83 -59.88
BAHIA_BLANCA_AERO,11/MAR/2022,00Hs,14.6,175,11,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,11/MAR/2022,03Hs,13.7,189,15,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,11/MAR/2022,06Hs,12.3,217,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,11/MAR/2022,09Hs,14.8,208,22,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,11/MAR/2022,12Hs,18.0,198,20,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,11/MAR/2022,15Hs,21.0,187,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,11/MAR/2022,18Hs,21.2,142,11,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,11/MAR/2022,21Hs,14.5,86,16,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,00Hs,12.8,44,15,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,03Hs,12.7,8,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,06Hs,12.4,354,13,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,09Hs,17.9,338,20,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,12Hs,24.0,320,21,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,15Hs,26.4,307,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,18Hs,26.2,265,11,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,12/MAR/2022,21Hs,20.0,207,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,13/MAR/2022,00Hs,16.6,165,21,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,13/MAR/2022,03Hs,14.4,194,7,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,13/MAR/2022,06Hs,13.4,214,6,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,13/MAR/2022,09Hs,16.0,227,5,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,13/MAR/2022,12Hs,21.5,241,10,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,13/MAR/2022,15Hs,25.9,246,12,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,13/MAR/2022,18Hs,26.6,260,12,0.0,-38.72 -62.17
