station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,17/MAR/2022,00Hs,17.8,24,6,0.0,-34.57 -58.42
AEROPARQUE,17/MAR/2022,03Hs,16.6,340,5,0.0,-34.57 -58.42
AEROPARQUE,17/MAR/2022,06Hs,16.5,10,6,0.0,-34.57 -58.42
AEROPARQUE,17/MAR/2022,09Hs,21.3,354,7,0.0,-34.57 -58.42
AEROPARQUE,17/MAR/2022,12Hs,27.4,334,7,0.0,-34.57 -58.42
AEROPARQUE,17/MAR/2022,15Hs,30.6,2,2,0.0,-34.57 -58.42
AEROPARQUE,17/MAR/2022,18Hs,26.5,84,5,0.0,-34.57 -58.42
AEROPARQUE,17/MAR/2022,21Hs,21.6,352,6,0.0,-34.57 -58.42
AEROPARQUE,18/MAR/2022,00Hs,20.5,312,4,0.0,-34.57 -58.42
AEROPARQUE,18/MAR/2022,03Hs,17.7,155,23,0.0,-34.57 -58.42
AEROPARQUE,18/MAR/2022,06Hs,15.1,160,20,0.7,-34.57 -58.42
AEROPARQUE,18/MAR/2022,09Hs,13.0,162,13,1.4,-34.57 -58.42
AEROPARQUE,18/MAR/2022,12Hs,12.1,175,12,1.5,-34.57 -58.42
AEROPARQUE,18/MAR/2022,15Hs,16.6,183,14,0.7,-34.57 -58.42
AEROPARQUE,18/MAR/2022,18Hs,18.2,162,15,0.0,-34.57 -58.42
AEROPARQUE,18/MAR/2022,21Hs,16.0,155,20,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,00Hs,14.6,142,17,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,03Hs,13.7,152,14,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,06Hs,12.0,159,12,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,09Hs,15.0,158,12,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,12Hs,17.7,134,12,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,15Hs,18.9,105,11,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,18Hs,17.2,105,10,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,21Hs,15.7,92,14,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,00Hs,14.4,69,13,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,03Hs,13.8,73,13,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,06Hs,11.8,53,9,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,09Hs,15.9,52,15,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,12Hs,19.9,81,15,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,15Hs,21.5,111,17,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,18Hs,18.6,110,22,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,21Hs,17.2,92,24,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,00Hs,14.7,74,19,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,03Hs,13.1,56,17,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,06Hs,12.6,50,15,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,09Hs,15.5,47,17,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,12Hs,19.3,44,16,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,15Hs,21.3,38,14,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,18Hs,21.5,50,10,0.0,-34.57 -58.42
