station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,18/MAR/2022,00Hs,20.4,289,1,0.0,-34.57 -58.42
AEROPARQUE,18/MAR/2022,03Hs,16.8,158,24,0.8,-34.57 -58.42
AEROPARQUE,18/MAR/2022,06Hs,14.3,151,21,0.7,-34.57 -58.42
AEROPARQUE,18/MAR/2022,09Hs,13.6,157,18,0.8,-34.57 -58.42
AEROPARQUE,18/MAR/2022,12Hs,13.3,171,11,2.2,-34.57 -58.42
AEROPARQUE,18/MAR/2022,15Hs,18.2,168,15,0.3,-34.57 -58.42
AEROPARQUE,18/MAR/2022,18Hs,18.0,164,13,0.0,-34.57 -58.42
AEROPARQUE,18/MAR/2022,21Hs,15.6,136,15,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,00Hs,14.8,144,16,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,03Hs,13.3,152,13,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,06Hs,12.1,156,11,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,09Hs,15.3,162,12,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,12Hs,17.8,128,12,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,15Hs,18.4,105,10,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,18Hs,17.3,101,9,0.0,-34.57 -58.42
AEROPARQUE,19/MAR/2022,21Hs,14.5,94,11,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,00Hs,14.3,79,13,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,03Hs,12.1,69,9,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,06Hs,11.6,73,9,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,09Hs,15.2,66,12,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,12Hs,19.4,93,16,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,15Hs,21.0,109,16,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,18Hs,19.3,110,20,0.0,-34.57 -58.42
AEROPARQUE,20/MAR/2022,21Hs,17.1,89,19,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,00Hs,14.4,69,21,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,03Hs,13.3,60,18,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,06Hs,12.7,53,16,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,09Hs,15.6,51,17,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,12Hs,21.2,47,18,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,15Hs,23.8,48,15,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,18Hs,21.6,48,11,0.0,-34.57 -58.42
AEROPARQUE,21/MAR/2022,21Hs,17.0,70,11,0.8,-34.57 -58.42
AEROPARQUE,22/MAR/2022,00Hs,17.6,78,20,0.5,-34.57 -58.42
AEROPARQUE,22/MAR/2022,03Hs,15.8,67,19,0.7,-34.57 -58.42
AEROPARQUE,22/MAR/2022,06Hs,14.9,67,14,1.9,-34.57 -58.42
AEROPARQUE,22/MAR/2022,09Hs,14.6,64,10,1.4,-34.57 -58.42
AEROPARQUE,22/MAR/2022,12Hs,15.7,52,6,4.5,-34.57 -58.42
AEROPARQUE,22/MAR/2022,15Hs,16.3,74,4,9.2,-34.57 -58.42
AEROPARQUE,22/MAR/2022,18Hs,16.5,23,3,2.8,-34.57 -58.42
AEROPARQUE,22/MAR/2022,21Hs,16.4,309,4,1.1,-34.57 -58.42
AZUL_AERO,18/MAR/2022,00Hs,11.8,151,23,1.1,-36.83 -59.88
AZUL_AERO,18/MAR/2022,03Hs,12.0,155,20,0.0,-36.83 -59.88
AZUL_AERO,18/MAR/2022,06Hs,12.1,167,18,0.0,-36.83 -59.88
AZUL_AERO,18/MAR/2022,09Hs,14.1,162,22,0.0,-36.83 -59.88
AZUL_AERO,18/MAR/2022,12Hs,16.9,169,21,0.0,-36.83 -59.88
AZUL_AERO,18/MAR/2022,15Hs,19.1,160,18,0.0,-36.83 -59.88
AZUL_AERO,18/MAR/2022,18Hs,18.5,154,15,0.0,-36.83 -59.88
AZUL_AERO,18/MAR/2022,21Hs,11.0,125,16,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,00Hs,7.2,118,11,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,03Hs,5.9,97,8,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,06Hs,4.9,58,6,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,09Hs,10.3,21,7,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,12Hs,17.1,340,9,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,15Hs,19.2,309,8,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,18Hs,18.2,313,5,0.0,-36.83 -59.88
AZUL_AERO,19/MAR/2022,21Hs,12.5,318,6,0.0,-36.83 -59.88
AZUL_AERO,20/MAR/2022,00Hs,10.0,105,19,0.0,-36.83 -59.88
