station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,19/ENE/2022,00Hs,20.4,93,20,3.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,03Hs,20.4,89,16,0.2,-34.57 -58.42
AEROPARQUE,19/ENE/2022,06Hs,20.4,82,9,0.1,-34.57 -58.42
AEROPARQUE,19/ENE/2022,09Hs,21.9,92,10,0.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,12Hs,24.0,95,9,0.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,15Hs,25.3,79,7,0.1,-34.57 -58.42
AEROPARQUE,19/ENE/2022,18Hs,24.2,100,9,0.0,-34.57 -58.42
AEROPARQUE,19/ENE/2022,21Hs,22.9,117,10,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,00Hs,22.6,111,6,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,03Hs,22.0,332,7,0.2,-34.57 -58.42
AEROPARQUE,20/ENE/2022,06Hs,21.3,265,5,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,09Hs,26.2,110,7,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,12Hs,25.9,116,11,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,15Hs,28.5,123,14,0.0,-34.57 -58.42
AEROPARQUE,20/ENE/2022,18Hs,25.1,126,15,1.7,-34.57 -58.42
AEROPARQUE,20/ENE/2022,21Hs,23.1,88,5,0.9,-34.57 -58.42
AEROPARQUE,21/ENE/2022,00Hs,23.4,74,10,1.5,-34.57 -58.42
AEROPARQUE,21/ENE/2022,03Hs,22.1,24,9,0.0,-34.57 -58.42
AEROPARQUE,21/ENE/2022,06Hs,22.1,309,6,0.3,-34.57 -58.42
AEROPARQUE,21/ENE/2022,09Hs,25.0,46,6,0.8,-34.57 -58.42
AEROPARQUE,21/ENE/2022,12Hs,31.0,177,7,0.0,-34.57 -58.42
AEROPARQUE,21/ENE/2022,15Hs,26.5,136,13,0.2,-34.57 -58.42
AEROPARQUE,21/ENE/2022,18Hs,27.2,120,18,0.0,-34.57 -58.42
AEROPARQUE,21/ENE/2022,21Hs,22.6,83,15,3.0,-34.57 -58.42
AEROPARQUE,22/ENE/2022,00Hs,22.4,87,9,0.3,-34.57 -58.42
AEROPARQUE,22/ENE/2022,03Hs,22.3,223,9,0.1,-34.57 -58.42
AEROPARQUE,22/ENE/2022,06Hs,22.7,136,12,0.0,-34.57 -58.42
AEROPARQUE,22/ENE/2022,09Hs,24.8,117,14,0.0,-34.57 -58.42
AEROPARQUE,22/ENE/2022,12Hs,27.5,110,17,0.0,-34.57 -58.42
AEROPARQUE,22/ENE/2022,15Hs,26.9,146,18,0.2,-34.57 -58.42
