station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,12/ABR/2022,00Hs,12.5,219,6,0.0,-34.57 -58.42
AEROPARQUE,12/ABR/2022,03Hs,10.1,287,5,0.0,-34.57 -58.42
AEROPARQUE,12/ABR/2022,06Hs,9.0,282,8,0.0,-34.57 -58.42
AEROPARQUE,12/ABR/2022,09Hs,13.3,277,7,0.0,-34.57 -58.42
AEROPARQUE,12/ABR/2022,12Hs,20.2,242,10,0.0,-34.57 -58.42
AEROPARQUE,12/ABR/2022,15Hs,21.9,234,14,0.0,-34.57 -58.42
AEROPARQUE,12/ABR/2022,18Hs,18.7,248,8,0.0,-34.57 -58.42
AEROPARQUE,12/ABR/2022,21Hs,13.7,244,7,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,00Hs,13.3,229,9,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,03Hs,9.9,233,7,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,06Hs,8.2,235,7,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,09Hs,12.2,234,7,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,12Hs,18.1,199,10,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,15Hs,20.1,178,10,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,18Hs,16.8,176,6,0.0,-34.57 -58.42
AEROPARQUE,13/ABR/2022,21Hs,12.1,222,4,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,00Hs,10.8,236,2,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,03Hs,9.4,265,5,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,06Hs,8.0,268,4,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,09Hs,12.5,282,3,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,12Hs,20.1,128,3,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,15Hs,19.7,114,11,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,18Hs,15.9,106,8,0.0,-34.57 -58.42
AEROPARQUE,14/ABR/2022,21Hs,13.4,81,10,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,00Hs,12.0,71,10,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,03Hs,9.5,45,7,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,06Hs,8.2,30,6,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,09Hs,12.2,26,6,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,12Hs,18.6,74,8,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,15Hs,19.7,100,10,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,18Hs,16.1,104,8,0.0,-34.57 -58.42
AEROPARQUE,15/ABR/2022,21Hs,13.4,83,9,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,00Hs,11.6,51,6,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,03Hs,9.8,360,4,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,06Hs,8.5,342,4,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,09Hs,13.4,17,5,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,12Hs,20.6,59,7,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,15Hs,21.7,101,9,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,18Hs,17.6,107,10,0.0,-34.57 -58.42
AEROPARQUE,16/ABR/2022,21Hs,15.5,100,9,0.0,-34.57 -58.42
