station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,25/ENE/2022,00Hs,21.6,61,6,0.7,-34.57 -58.42
AEROPARQUE,25/ENE/2022,03Hs,21.5,116,5,1.0,-34.57 -58.42
AEROPARQUE,25/ENE/2022,06Hs,21.3,120,3,0.6,-34.57 -58.42
AEROPARQUE,25/ENE/2022,09Hs,24.3,298,4,2.6,-34.57 -58.42
AEROPARQUE,25/ENE/2022,12Hs,27.5,258,3,2.7,-34.57 -58.42
AEROPARQUE,25/ENE/2022,15Hs,24.9,326,5,2.3,-34.57 -58.42
AEROPARQUE,25/ENE/2022,18Hs,21.2,291,5,2.6,-34.57 -58.42
AEROPARQUE,25/ENE/2022,21Hs,21.0,39,5,0.4,-34.57 -58.42
AEROPARQUE,26/ENE/2022,00Hs,20.8,252,3,0.1,-34.57 -58.42
AEROPARQUE,26/ENE/2022,03Hs,20.9,253,2,0.9,-34.57 -58.42
AEROPARQUE,26/ENE/2022,06Hs,20.5,196,3,1.2,-34.57 -58.42
AEROPARQUE,26/ENE/2022,09Hs,23.7,172,6,0.0,-34.57 -58.42
AEROPARQUE,26/ENE/2022,12Hs,27.4,131,12,0.1,-34.57 -58.42
AEROPARQUE,26/ENE/2022,15Hs,24.5,144,14,2.6,-34.57 -58.42
AEROPARQUE,26/ENE/2022,18Hs,20.9,128,28,2.9,-34.57 -58.42
AEROPARQUE,26/ENE/2022,21Hs,19.7,132,30,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,00Hs,18.9,136,26,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,03Hs,17.5,144,21,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,06Hs,15.8,152,18,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,09Hs,18.0,147,17,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,12Hs,20.9,136,17,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,15Hs,22.2,113,17,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,18Hs,21.1,113,17,0.0,-34.57 -58.42
AEROPARQUE,27/ENE/2022,21Hs,18.1,107,15,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,00Hs,17.2,86,12,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,03Hs,15.6,78,11,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,06Hs,14.2,61,7,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,09Hs,19.4,59,8,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,12Hs,23.7,95,10,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,15Hs,25.2,114,12,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,18Hs,23.0,115,11,0.0,-34.57 -58.42
AEROPARQUE,28/ENE/2022,21Hs,18.8,101,10,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,00Hs,18.3,76,11,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,03Hs,16.0,51,6,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,06Hs,14.7,18,7,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,09Hs,22.0,2,9,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,12Hs,28.3,55,8,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,15Hs,29.2,97,12,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,18Hs,25.9,99,12,0.0,-34.57 -58.42
AEROPARQUE,29/ENE/2022,21Hs,21.4,91,12,0.0,-34.57 -58.42
AZUL_AERO,25/ENE/2022,00Hs,21.0,3,2,0.0,-36.83 -59.88
AZUL_AERO,25/ENE/2022,03Hs,18.4,85,11,0.0,-36.83 -59.88
AZUL_AERO,25/ENE/2022,06Hs,17.9,100,9,0.0,-36.83 -59.88
AZUL_AERO,25/ENE/2022,09Hs,22.7,51,8,0.0,-36.83 -59.88
AZUL_AERO,25/ENE/2022,12Hs,27.6,3,8,0.0,-36.83 -59.88
AZUL_AERO,25/ENE/2022,15Hs,29.9,346,5,0.0,-36.83 -59.88
AZUL_AERO,25/ENE/2022,18Hs,28.0,334,3,0.0,-36.83 -59.88
AZUL_AERO,25/ENE/2022,21Hs,22.7,10,10,0.5,-36.83 -59.88
AZUL_AERO,26/ENE/2022,00Hs,21.1,307,7,0.0,-36.83 -59.88
AZUL_AERO,26/ENE/2022,03Hs,20.7,125,7,0.2,-36.83 -59.88
AZUL_AERO,26/ENE/2022,06Hs,19.5,158,15,0.0,-36.83 -59.88
AZUL_AERO,26/ENE/2022,09Hs,19.0,151,26,0.5,-36.83 -59.88
AZUL_AERO,26/ENE/2022,12Hs,19.8,137,31,1.3,-36.83 -59.88
AZUL_AERO,26/ENE/2022,15Hs,23.5,131,34,0.0,-36.83 -59.88
AZUL_AERO,26/ENE/2022,18Hs,20.7,129,28,0.0,-36.83 -59.88
AZUL_AERO,26/ENE/2022,21Hs,15.8,133,23,0.0,-36.83 -59.88
AZUL_AERO,27/ENE/2022,00Hs,12.5,124,15,0.0,-36.83 -59.88
