station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,21/OCT/2022,00Hs,15.3,170,3,0.0,-34.57 -58.42
AEROPARQUE,21/OCT/2022,03Hs,15.1,202,5,0.0,-34.57 -58.42
AEROPARQUE,21/OCT/2022,06Hs,14.5,161,7,0.0,-34.57 -58.42
AEROPARQUE,21/OCT/2022,09Hs,18.0,149,10,0.0,-34.57 -58.42
AEROPARQUE,21/OCT/2022,12Hs,20.8,115,13,0.0,-34.57 -58.42
AEROPARQUE,21/OCT/2022,15Hs,20.6,115,16,0.0,-34.57 -58.42
AEROPARQUE,21/OCT/2022,18Hs,17.1,118,20,0.0,-34.57 -58.42
AEROPARQUE,21/OCT/2022,21Hs,14.0,113,19,0.1,-34.57 -58.42
AEROPARQUE,22/OCT/2022,00Hs,14.4,114,20,0.1,-34.57 -58.42
AEROPARQUE,22/OCT/2022,03Hs,12.8,137,14,1.3,-34.57 -58.42
AEROPARQUE,22/OCT/2022,06Hs,10.2,172,15,7.4,-34.57 -58.42
AEROPARQUE,22/OCT/2022,09Hs,11.0,159,14,1.5,-34.57 -58.42
AEROPARQUE,22/OCT/2022,12Hs,11.5,169,15,0.1,-34.57 -58.42
AEROPARQUE,22/OCT/2022,15Hs,13.1,157,13,0.0,-34.57 -58.42
AEROPARQUE,22/OCT/2022,18Hs,12.1,132,12,0.0,-34.57 -58.42
AEROPARQUE,22/OCT/2022,21Hs,11.4,131,13,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,00Hs,12.4,115,11,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,03Hs,10.6,74,8,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,06Hs,9.4,79,8,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,09Hs,14.2,79,13,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,12Hs,17.9,100,11,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,15Hs,18.3,120,13,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,18Hs,16.6,130,12,0.0,-34.57 -58.42
AEROPARQUE,23/OCT/2022,21Hs,13.7,83,8,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,00Hs,12.3,36,11,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,03Hs,11.4,34,12,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,06Hs,10.4,41,11,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,09Hs,15.5,35,12,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,12Hs,21.8,46,13,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,15Hs,24.5,62,12,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,18Hs,21.2,89,9,0.0,-34.57 -58.42
AEROPARQUE,24/OCT/2022,21Hs,16.9,47,11,0.0,-34.57 -58.42
AEROPARQUE,25/OCT/2022,00Hs,15.3,31,11,0.0,-34.57 -58.42
AEROPARQUE,25/OCT/2022,03Hs,14.6,29,10,0.0,-34.57 -58.42
AEROPARQUE,25/OCT/2022,06Hs,13.6,115,4,0.0,-34.57 -58.42
AEROPARQUE,25/OCT/2022,09Hs,15.8,50,11,0.0,-34.57 -58.42
AEROPARQUE,25/OCT/2022,12Hs,17.7,336,6,0.1,-34.57 -58.42
AEROPARQUE,25/OCT/2022,15Hs,20.6,68,6,0.4,-34.57 -58.42
AEROPARQUE,25/OCT/2022,18Hs,20.6,133,7,0.0,-34.57 -58.42
AEROPARQUE,25/OCT/2022,21Hs,16.6,113,11,0.0,-34.57 -58.42
AZUL_AERO,21/OCT/2022,00Hs,9.9,155,14,0.0,-36.83 -59.88
AZUL_AERO,21/OCT/2022,03Hs,8.7,153,14,0.0,-36.83 -59.88
AZUL_AERO,21/OCT/2022,06Hs,8.1,160,13,0.0,-36.83 -59.88
AZUL_AERO,21/OCT/2022,09Hs,16.0,132,23,0.0,-36.83 -59.88
AZUL_AERO,21/OCT/2022,12Hs,22.4,121,16,0.0,-36.83 -59.88
AZUL_AERO,21/OCT/2022,15Hs,23.8,156,12,0.0,-36.83 -59.88
AZUL_AERO,21/OCT/2022,18Hs,15.6,144,34,0.0,-36.83 -59.88
AZUL_AERO,21/OCT/2022,21Hs,7.4,141,32,0.2,-36.83 -59.88
AZUL_AERO,22/OCT/2022,00Hs,5.1,139,21,0.8,-36.83 -59.88
AZUL_AERO,22/OCT/2022,03Hs,4.8,158,17,0.8,-36.83 -59.88
AZUL_AERO,22/OCT/2022,06Hs,5.1,155,15,0.6,-36.83 -59.88
AZUL_AERO,22/OCT/2022,09Hs,6.4,144,17,0.0,-36.83 -59.88
AZUL_AERO,22/OCT/2022,12Hs,11.7,95,14,0.0,-36.83 -59.88
AZUL_AERO,22/OCT/2022,15Hs,16.9,58,14,0.0,-36.83 -59.88
AZUL_AERO,22/OCT/2022,18Hs,16.5,49,16,0.0,-36.83 -59.88
AZUL_AERO,22/OCT/2022,21Hs,7.4,31,14,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,00Hs,4.2,51,12,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,03Hs,3.0,48,11,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,06Hs,2.4,51,12,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,09Hs,11.3,36,20,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,12Hs,18.9,21,22,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,15Hs,22.6,21,24,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,18Hs,21.9,24,24,0.0,-36.83 -59.88
AZUL_AERO,23/OCT/2022,21Hs,14.4,37,19,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,00Hs,11.3,47,20,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,03Hs,8.3,52,14,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,06Hs,8.3,41,13,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,09Hs,16.8,15,23,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,12Hs,24.4,7,24,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,15Hs,27.9,8,22,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,18Hs,27.6,25,23,0.0,-36.83 -59.88
AZUL_AERO,24/OCT/2022,21Hs,20.0,44,28,0.0,-36.83 -59.88
AZUL_AERO,25/OCT/2022,00Hs,13.8,227,12,2.9,-36.83 -59.88
AZUL_AERO,25/OCT/2022,03Hs,12.5,79,16,3.9,-36.83 -59.88
AZUL_AERO,25/OCT/2022,06Hs,13.5,7,16,2.1,-36.83 -59.88
AZUL_AERO,25/OCT/2022,09Hs,15.6,355,17,1.8,-36.83 -59.88
AZUL_AERO,25/OCT/2022,12Hs,19.7,335,19,0.2,-36.83 -59.88
AZUL_AERO,25/OCT/2022,15Hs,22.3,297,11,0.0,-36.83 -59.88
AZUL_AERO,25/OCT/2022,18Hs,23.5,329,11,0.0,-36.83 -59.88
AZUL_AERO,25/OCT/2022,21Hs,18.1,4,8,0.2,-36.83 -59.88
BAHIA_BLANCA_AERO,21/OCT/2022,00Hs,10.1,56,17,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/OCT/2022,03Hs,9.9,130,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/OCT/2022,06Hs,10.0,140,22,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/OCT/2022,09Hs,10.8,134,27,0.4,-38.72 -62.17
BAHIA_BLANCA_AERO,21/OCT/2022,12Hs,9.5,136,26,1.7,-38.72 -62.17
BAHIA_BLANCA_AERO,21/OCT/2022,15Hs,7.1,131,26,3.0,-38.72 -62.17
BAHIA_BLANCA_AERO,21/OCT/2022,18Hs,6.7,131,22,1.4,-38.72 -62.17
BAHIA_BLANCA_AERO,21/OCT/2022,21Hs,6.0,125,10,0.2,-38.72 -62.17
