station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm,location
AEROPARQUE,03/OCT/2022,00Hs,13.5,104,16,0.0,-34.57 -58.42
AEROPARQUE,03/OCT/2022,03Hs,12.9,111,13,0.0,-34.57 -58.42
AEROPARQUE,03/OCT/2022,06Hs,12.0,103,11,0.0,-34.57 -58.42
AEROPARQUE,03/OCT/2022,09Hs,14.5,100,14,0.0,-34.57 -58.42
AEROPARQUE,03/OCT/2022,12Hs,16.9,118,14,0.0,-34.57 -58.42
AEROPARQUE,03/OCT/2022,15Hs,16.6,124,16,0.0,-34.57 -58.42
AEROPARQUE,03/OCT/2022,18Hs,14.3,112,19,0.0,-34.57 -58.42
AEROPARQUE,03/OCT/2022,21Hs,12.7,102,19,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,00Hs,10.8,82,15,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,03Hs,9.0,68,12,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,06Hs,8.3,63,10,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,09Hs,12.5,57,14,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,12Hs,19.2,71,13,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,15Hs,20.6,117,15,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,18Hs,17.0,131,14,0.0,-34.57 -58.42
AEROPARQUE,04/OCT/2022,21Hs,13.9,78,11,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,00Hs,11.8,47,9,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,03Hs,10.6,55,8,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,06Hs,11.0,57,12,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,09Hs,14.4,55,13,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,12Hs,20.1,65,11,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,15Hs,20.8,135,12,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,18Hs,17.0,118,14,0.0,-34.57 -58.42
AEROPARQUE,05/OCT/2022,21Hs,15.7,111,17,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,00Hs,14.6,130,7,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,03Hs,13.7,60,2,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,06Hs,12.8,223,6,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,09Hs,16.1,119,7,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,12Hs,19.3,128,11,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,15Hs,21.0,113,10,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,18Hs,18.6,122,7,0.0,-34.57 -58.42
AEROPARQUE,06/OCT/2022,21Hs,14.0,70,1,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,00Hs,12.5,312,5,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,03Hs,11.8,253,8,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,06Hs,11.5,237,9,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,09Hs,18.6,210,11,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,12Hs,24.2,166,8,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,15Hs,26.5,115,5,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,18Hs,23.2,71,9,0.0,-34.57 -58.42
AEROPARQUE,07/OCT/2022,21Hs,16.5,11,9,0.0,-34.57 -58.42
AZUL_AERO,03/OCT/2022,00Hs,7.5,104,18,0.0,-36.83 -59.88
AZUL_AERO,03/OCT/2022,03Hs,3.9,83,12,0.0,-36.83 -59.88
AZUL_AERO,03/OCT/2022,06Hs,2.4,84,14,0.0,-36.83 -59.88
AZUL_AERO,03/OCT/2022,09Hs,9.5,64,20,0.0,-36.83 -59.88
AZUL_AERO,03/OCT/2022,12Hs,18.2,53,20,0.0,-36.83 -59.88
AZUL_AERO,03/OCT/2022,15Hs,21.7,46,20,0.0,-36.83 -59.88
AZUL_AERO,03/OCT/2022,18Hs,19.5,56,21,0.0,-36.83 -59.88
AZUL_AERO,03/OCT/2022,21Hs,13.0,65,21,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,00Hs,8.5,57,22,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,03Hs,5.7,59,22,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,06Hs,5.2,57,19,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,09Hs,11.2,42,24,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,12Hs,18.9,33,24,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,15Hs,22.6,31,22,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,18Hs,20.8,38,21,0.0,-36.83 -59.88
AZUL_AERO,04/OCT/2022,21Hs,13.2,64,19,0.0,-36.83 -59.88
AZUL_AERO,05/OCT/2022,00Hs,11.7,64,20,0.0,-36.83 -59.88
AZUL_AERO,05/OCT/2022,03Hs,10.0,62,19,0.0,-36.83 -59.88
AZUL_AERO,05/OCT/2022,06Hs,9.9,82,9,0.0,-36.83 -59.88
AZUL_AERO,05/OCT/2022,09Hs,12.8,40,11,0.0,-36.83 -59.88
AZUL_AERO,05/OCT/2022,12Hs,15.2,331,7,0.1,-36.83 -59.88
AZUL_AERO,05/OCT/2022,15Hs,13.9,141,12,1.7,-36.83 -59.88
AZUL_AERO,05/OCT/2022,18Hs,14.2,111,6,0.0,-36.83 -59.88
AZUL_AERO,05/OCT/2022,21Hs,10.7,184,12,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,00Hs,10.3,151,13,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,03Hs,10.9,72,8,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,06Hs,11.4,245,8,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,09Hs,15.6,226,10,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,12Hs,21.6,241,16,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,15Hs,24.6,257,15,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,18Hs,23.4,243,19,0.0,-36.83 -59.88
AZUL_AERO,06/OCT/2022,21Hs,15.2,212,16,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,00Hs,11.4,204,12,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,03Hs,7.7,184,5,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,06Hs,6.9,286,4,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,09Hs,16.1,316,8,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,12Hs,23.8,300,17,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,15Hs,26.8,287,18,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,18Hs,24.9,302,15,0.0,-36.83 -59.88
AZUL_AERO,07/OCT/2022,21Hs,16.6,349,11,0.0,-36.83 -59.88
BAHIA_BLANCA_AERO,03/OCT/2022,00Hs,6.5,79,24,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,03/OCT/2022,03Hs,5.8,63,27,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,03/OCT/2022,06Hs,6.5,53,26,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,03/OCT/2022,09Hs,11.5,39,30,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,03/OCT/2022,12Hs,19.8,31,30,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,03/OCT/2022,15Hs,22.7,22,27,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,03/OCT/2022,18Hs,21.3,31,22,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,03/OCT/2022,21Hs,14.8,42,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,00Hs,16.2,34,39,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,03Hs,12.7,22,38,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,06Hs,11.6,8,18,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,09Hs,12.8,309,7,0.3,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,12Hs,10.4,344,17,6.1,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,15Hs,11.8,6,13,2.8,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,18Hs,10.6,201,13,1.6,-38.72 -62.17
BAHIA_BLANCA_AERO,04/OCT/2022,21Hs,10.8,47,7,5.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/OCT/2022,00Hs,11.6,50,5,7.4,-38.72 -62.17
BAHIA_BLANCA_AERO,05/OCT/2022,03Hs,10.9,17,14,0.0,-38.72 -62.17
BAHIA_BLANCA_AERO,05/OCT/2022,06Hs,10.8,359,24,0.4,-38.72 -62.17
